Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'active ulcerative colitis' vs 'normal' in 'caecum'.tStat	condition2.foldChange	condition2.pValue	'active ulcerative colitis' vs 'normal' in 'left colon'.tStat	condition3.foldChange	condition3.pValue	'active ulcerative colitis' vs 'normal' in 'rectum'.tStat	condition4.foldChange	condition4.pValue	'active ulcerative colitis' vs 'normal' in 'transverse colon'.tStat
ENSG00000203739	PRDX6-AS1	16696438				-0.8	0.0113670635514946	-4.37164844115765				-0.4	0.18938990871364	-1.90990110164928
ENSG00000203747	FCGR3A	16695700				0.8	0.0267186421857864	3.45502759531303	0.4	0.24598764525861	1.61198048732665	0.4	0.28403042369013	1.53344871082734
ENSG00000203760	CENPW	17012379	1.1	0.0169203497434433	4.71299980842132	1.3	0.00195164874026332	7.12316771534188	0.6	0.137945545400539	2.10009385253551	1.4	0.00443367160149847	6.96291923564264
ENSG00000203778	FAM229B	17011771				0.5	0.0397555561796753	3.07449665193906						
ENSG00000203780	FANK1	16710453							-0.4	0.203403274221025	-1.77243431152959			
ENSG00000203783	PRR9	16671129				-0.4	0.105339711720826	-2.23591367162758						
ENSG00000203785	SPRR2E	16693370				-0.6	0.0536040971631217	-2.80701002269263	0.2	0.551652116680694	0.846266834536636			
ENSG00000203795	FAM24A	16710223				0.4	0.118512163291736	2.13876974363837						
ENSG00000203801	LINC00222	17011459				0.3	0.238888548268853	1.56878742219244						
ENSG00000203805	PLPP4	16709936				0.3	0.26005663075874	1.49519919990781	0.4	0.292699490085248	1.46131614160715			
ENSG00000203859	HSD3B2	16669364	0.2	0.855380951049677	0.318769846218584	-0.3	0.402733627614695	-1.10646658068867						
ENSG00000203864	LINC02868	16669163				0.3	0.353262131153194	1.22703642585475	0.2	0.5222693398007	0.904696624923457			
ENSG00000203865	ATP1A1-AS1	16691373				-0.3	0.214568236779933	-1.65613884205846						
ENSG00000203870	SMIM9	17115720				-0.2	0.397803113802105	-1.11830017846044						
ENSG00000203872	C6orf163	17010813				-0.8	0.0137075167438501	-4.15897997576647				-0.6	0.0413935913173613	-3.44207360854948
ENSG00000203878	CHIAP2	16668649				-0.3	0.252202069594505	-1.52294355253294						
ENSG00000203883	SOX18	16921428				0.8	0.0103970143362672	4.49629065631121				0.7	0.0274736563063799	3.92459455281566
ENSG00000203914	HSP90B3P	16667056	0.1	0.805424132867077	0.419990257449595	0.3	0.278158736654313	1.43739244705281				0.5	0.062542551849647	3.001632730924
ENSG00000203930	LINC00632	17126218	0.5	0.186236963959564	2.12788198332697	0.1	0.77443688505383	0.399528850451089	0.1	0.712124567280466	0.541094260799709	0.4	0.227097344798452	1.74279957715622
ENSG00000203972	GLYATL3	17009493				-0.2	0.497052568585138	-0.905540186760665	-1.0	0.00800143357411219	-4.8536230777817			
ENSG00000204001	LCN8	17100142										-0.4	0.25419145482251	-1.63747065969774
ENSG00000204010	IFIT1B	16707192				-0.3	0.430985890359383	-1.04216788240531						
ENSG00000204019	CT83	17113513				0.1	0.85488867131783	0.256840688909748						
ENSG00000204020	LIPN	16707096				0.5	0.262789239466562	1.48664648525683	0.9	0.00493251607238302	5.47959409296201			
ENSG00000204052	LRRC73	17019389				0.3	0.257890477992471	1.50342788619272						
ENSG00000204054	LINC00963	17125158				0.8	0.0142368585725218	4.11490428632634	0.6	0.0491733462068996	2.98630905124836	0.8	0.0327480526303877	3.72938116398455
ENSG00000204086	RPA4	17105315				-0.4	0.136733470941418	-2.01953951456404						
ENSG00000204099	NEU4	16893641	-0.7	0.102876578402646	-2.74907463409567	-0.6	0.0431293591261962	-2.99856156250228	-0.7	0.0208133973231613	-3.79880232391358			
ENSG00000204103	MAFB	16919242				0.9	0.00486268822741028	5.4980602274429	0.7	0.0549078333022003	2.88266122614127	0.7	0.0514773149562434	3.22050905221351
ENSG00000204116	CHIC1	17104908	-0.2	0.697645987304382	-0.640647931836668	-0.3	0.402151857926588	-1.10799401798105						
ENSG00000204128	C2orf72	16892032				-0.5	0.0250520422935029	-3.51678592921301	-0.6	0.0239503735533922	-3.6544580733519			
ENSG00000204130	RUFY2	16714965				-0.5	0.0504881688980016	-2.85804724810173						
ENSG00000204131	NHSL2	17104832							0.6	0.0289477661982656	3.46801232595473			
ENSG00000204136	GGTA1	17098037				0.5	0.0708319593168372	2.56328671496106	0.4	0.270330941975149	1.53265725051354	0.2	0.637063550089223	0.683952935337855
ENSG00000204147	ASAH2B	16704965				-1.0	0.00715548456831008	-4.95162650979386						
ENSG00000204152	TIMM23B	16704844				-0.3	0.415694238463038	-1.07669746450205						
ENSG00000204161	TMEM273	16714104							0.6	0.120866412032941	2.21283001512755			
ENSG00000204175	GPRIN2	16704458				-0.9	0.0093272415409584	-4.62289071878676	-1.1	0.00251695503895364	-6.37442087369901			
ENSG00000204179	PTPN20	16713897				-0.1	0.784477631754218	-0.381542954847077						
ENSG00000204186	ZDBF2	16889958				0.8	0.0404020914477944	3.06002634575204	0.7	0.0164640657365655	4.05651768070239			
ENSG00000204219	TCEA3	16683300				-1.1	0.0135328157588947	-4.178747360943	-0.9	0.00410642170175589	-5.73634937063042	-0.7	0.0517449046760796	-3.21352686372609
ENSG00000204252	HLA-DOA	17029833				0.7	0.0221202926668794	3.65823725172435	0.6	0.238158037366226	1.64008602382754	0.1	0.838065559318265	0.314979911423894
ENSG00000204257	HLA-DMA	17037303				1.1	0.00881847462004712	4.69486017715381	0.9	0.0397126673686463	3.18170741388784	0.5	0.299315973085473	1.48045884989716
ENSG00000204261	PSMB8-AS1	17038636				0.6	0.0265243206433414	3.46003262251015	0.7	0.0531823638110137	2.91405578874746			
ENSG00000204262	COL5A2	16906352	0.7	0.0733926935073164	3.09151029142222	1.3	0.0130837931223469	4.21472470425416	1.1	0.0177854167736781	3.95641186804542	0.9	0.0298235056458561	3.83046650041627
ENSG00000204264	PSMB8	17037257				0.6	0.0650897637797903	2.63862381588969	0.7	0.0295127414172971	3.44831355984688	0.5	0.158726524545844	2.08118656043099
ENSG00000204287	HLA-DRA	17041225				0.9	0.0142598048395378	4.11136353486761	0.6	0.172530201510753	1.91359898588288	0.2	0.714117200225561	0.540716006073732
ENSG00000204291	COL15A1	17087430				0.8	0.0696818701554968	2.57811874955177	0.5	0.280722351627455	1.50043596581622	0.6	0.187187071299542	1.92452170827834
ENSG00000204304	PBX2	17037109				0.6	0.0127786486498762	4.24786441729075						
ENSG00000204310	AGPAT1	17042275				0.5	0.152155928131379	1.93520851322078				0.4	0.329198063097801	1.3846692963378
ENSG00000204323	SMIM5	16837915				-0.2	0.61878363510184	-0.674658580442797						
ENSG00000204361	NXPE2	16731515	-0.7	0.214848527492192	-1.98970556224876	-1.8	0.0029877250253035	-6.28157632321624	-1.3	0.00195788884510436	-6.72160148808001	-1.1	0.00986032871202806	-5.59500285194238
ENSG00000204362	LINC02783	17117397				-0.5	0.137436807111013	-2.0157873136811				-0.2	0.619826834425181	-0.716800276656913
ENSG00000204363	SPANXN5	17111114				-0.1	0.682050656223225	-0.561048234291848						
ENSG00000204370	SDHD	16731205				-0.7	0.0109945577085329	-4.41069085808274						
ENSG00000204381	LAYN	16731068										0.3	0.360797974186492	1.29676371821682
ENSG00000204385	SLC44A4	17039600				-0.4	0.177577287741247	-1.81210128932632						
ENSG00000204394	VARS1	17039552				0.7	0.0299521384477327	3.34453778734413	0.5	0.0602425548973349	2.80436603742276	0.6	0.0394858828122378	3.49918283205491
ENSG00000204397	CARD16	16743912										-0.4	0.301990301699108	-1.46900750573914
ENSG00000204403	CASP12	16743837	0.6	0.141875707662091	2.42707026743753									
ENSG00000204414	CSHL1	16847698										0.5	0.10701125776091	2.45812102775094
ENSG00000204442	FAM155A	16780885				0.2	0.648159297066066	0.620098349913363						
ENSG00000204464	C1orf195	16681981				-0.4	0.177246752817553	-1.81393475864084						
ENSG00000204469	PRRC2A	17035453				0.5	0.126166360731844	2.08699603243054				0.4	0.248402899982678	1.65930299141318
ENSG00000204472	AIF1	17035441				1.0	0.00905474953419124	4.6567893367251				0.3	0.543306137608906	0.866853669488675
ENSG00000204482	LST1	17006666				0.8	0.0258392683445396	3.48696705416383				0.3	0.338798257733772	1.35717135975089
ENSG00000204505	PRAMEF9	16681881				0.4	0.173917635311967	1.82906577576466	0.4	0.345018627858329	1.31336586064072			
ENSG00000204514	ZNF814	16876026				-0.7	0.0193893653690176	-3.79431552449959	-0.5	0.126030381255619	-2.18053284102127	-0.5	0.182905670061261	-1.94810989824508
ENSG00000204516	MICB	17038075				0.4	0.095754802156846	2.31510769753007						
ENSG00000204519	ZNF551	16866123				0.1	0.748811984065997	0.445173280898962						
ENSG00000204531	POU5F1	17017102				-0.5	0.124204131832772	-2.09972994761033				-0.7	0.0412059088891579	-3.45128135254363
ENSG00000204540	PSORS1C1	17006554				-0.8	0.0570958768064637	-2.75181735755155	-0.3	0.488460748035204	-0.976739576086254			
ENSG00000204564	C6orf136	17006361				-0.4	0.100687266235969	-2.27338192244403						
ENSG00000204572	KRTAP5-10	16728513				-0.4	0.0758184284075545	-2.50490068991173	-0.6	0.110728214762546	-2.29140703358694			
ENSG00000204577	LILRB3	16875340				0.9	0.0245509221747866	3.53788536978151	0.9	0.0127583734604992	4.34345804005828	0.7	0.0641330878419554	2.9748599211337
ENSG00000204581	ACOXL-AS1	16901793				-0.6	0.0575870052803645	-2.74520695601056				-0.5	0.0845520827559771	-2.67557384380336
ENSG00000204595	DPRX	16865009				0.1	0.776414802794771	0.396220795930532						
ENSG00000204610	TRIM15	17040445				0.3	0.415694238463038	1.07648180216067	0.6	0.0628144173812855	2.76622691655191			
ENSG00000204614	TRIM40	17030233	0.8	0.0418789178073586	3.7207757203468	2.4	0.0103970143362672	4.49805935967687	1.7	0.00953620241073909	4.66416393812651	1.5	0.0554979521517888	3.13505912236066
ENSG00000204616	TRIM31	17026603				0.5	0.222062443002226	1.6281377895807	0.6	0.169324560605537	1.92829017170013	0.2	0.565988505607479	0.820782567444608
ENSG00000204622	HLA-J	17006163				0.2	0.550930253753307	0.801451815362924	-0.4	0.31258814106346	-1.40503194408055			
ENSG00000204623	ZNRD1ASP	17118244				-0.7	0.013753189002064	-4.15251259482892				-0.5	0.142425523677929	-2.18827086728332
ENSG00000204624	DISP3	16658991							-0.3	0.335898383119964	-1.33867583222022	-0.1	0.916183972006486	-0.16625765575887
ENSG00000204625	HCG9	17040405				-0.5	0.0361375899064735	-3.16122867987909						
ENSG00000204634	TBC1D8	16901161				0.4	0.170443955197769	1.84570461156445						
ENSG00000204648	SSX9P	17110551				-0.1	0.678574759743108	-0.567187010405154						
ENSG00000204663	CST13P	16912094				0.2	0.49235954360594	0.915374881598291						
ENSG00000204669	C9orf57	17094865	-0.1	0.873979109928674	-0.280584969199783									
ENSG00000204684	ENSG00000204684	16917801				-0.2	0.605423837476391	-0.698749581005427				-0.4	0.179621367314116	-1.96417449884878
ENSG00000204687	MAS1L	17041490	-0.4	0.360314356935705	-1.45365764250671	-0.2	0.598251245877342	-0.712888830900121						
ENSG00000204702	OR2J1	17006016				0.4	0.31578483257071	1.32731986975469						
ENSG00000204706	MAMDC2-AS1	17094739							-0.6	0.058917688607768	-2.82404502473871			
ENSG00000204745	ENSG00000204745	16882544				-0.1	0.686579547735074	-0.552826969060431				0.2	0.501953781690876	0.953150954013094
ENSG00000204767	INSYN2B	17002667				0.4	0.130633291846849	2.05769246843039						
ENSG00000204780	IGKV1OR9-1	17094598	0.8	0.321203103345156	1.57433717546076	1.4	0.00898524043651795	4.6666005748136	1.6	0.0135455800492021	4.2740518462494	0.3	0.600013183561817	0.756265133593672
ENSG00000204792	LINC01291	16881863				0.5	0.210526591238455	1.67167129401474	0.7	0.176640775997749	1.89508761480949			
ENSG00000204837	FGF7P3	17125236	-0.6	0.178967500213931	-2.16671367513912	-0.5	0.148566459126591	-1.95494344416115	-0.5	0.174838955201036	-1.90329291332187	-0.3	0.46590701553244	-1.03151697825075
ENSG00000204851	PNMA8B	16873557				-0.2	0.523172753906967	-0.853806793927964						
ENSG00000204856	FAM216A	16756960				0.9	0.0105491234861601	4.46972266543092				0.5	0.175739174605656	1.98564180753306
ENSG00000204866	IGFL2	16863393	0.9	0.0947658472878354	2.83256392938278	0.3	0.347137183409434	1.24315964659555	-0.3	0.483158325252963	-0.987865600749446			
ENSG00000204872	NAT8B	16899048	-0.3	0.50952830171895	-1.04608650035373	-0.8	0.0401596797009174	-3.06478693827753	-0.3	0.42013471401096	-1.12741172331793			
ENSG00000204876	ENSG00000204876	17053960	0.7	0.462993032814293	1.16048501350735	1.2	0.0555112965840374	2.77702598430137	1.3	0.0261095044398238	3.57100606620791	0.9	0.17808884002869	1.97202659386885
ENSG00000204880	KRTAP4-8	16844591				-0.4	0.385779174859868	-1.1476380074857				0.5	0.155433887355388	2.10208783968317
ENSG00000204882	GPR20	17081850				0.8	0.0111749934475754	4.39214177479932				0.7	0.0245467360650137	4.11640440319337
ENSG00000204889	KRT40	16844533							-0.4	0.159595456938027	-1.9763092034481			
ENSG00000204904	LINC01545	17110424				0.1	0.858881165909235	0.249240667700692						
ENSG00000204923	FBXO48	16898548				-0.7	0.0166039872740165	-3.94593505895571				-0.5	0.107710754243723	-2.45073809464751
ENSG00000204933	CD177P1	17122142	-2.5	0.0850594443025417	-2.9454052878739	-3.1	0.0137075167438501	-4.15891226901366	-2.6	0.0324138661378241	-3.36144873489814	-2.2	0.0740330621100294	-2.81341381777192
ENSG00000204936	CD177	16862790	-1.3	0.0909147271662874	-2.87634406996004	-1.7	0.00994916277918629	-4.54979379648176	-1.1	0.058917688607768	-2.82503453227299	-0.8	0.257803531331715	-1.62359357689547
ENSG00000204946	ZNF783	17053100				-0.3	0.36392109671838	-1.20093109628123						
ENSG00000204971	ENSG00000204971	16741678				-0.5	0.117932441528377	-2.14296346246682				0.2	0.540005790126193	0.873168475565406
ENSG00000204977	TRIM13	16774839				-0.5	0.0336999542683629	-3.22970552000077						
ENSG00000204983	PRSS1	17052652				-0.6	0.0142080989045577	-4.11652860565419						
ENSG00000204990	ENSG00000204990	17063669										-0.3	0.338597296019945	-1.35802474285334
ENSG00000204991	SPIRE2	16822109				-0.6	0.14739095018864	-1.96097036392384	-0.6	0.0652430814710941	-2.73127844363951	-0.3	0.384960602663983	-1.22995719705474
ENSG00000205030	OR5L2	16724751				-0.3	0.387587800014335	-1.14293202255725						
ENSG00000205035	ENSG00000205035	16724690				-0.5	0.224048676504218	-1.62059426093525						
ENSG00000205037	ENSG00000205037	16829106							0.1	0.839996451911908	0.304953297484854			
ENSG00000205038	PKHD1L1	17071871	0.9	0.00994994313534019	5.28920815578667	1.0	0.0159769588187932	3.99122612344473	1.0	0.0304004682267278	3.4183913206386	0.9	0.0212797212839765	4.34302096919957
ENSG00000205060	SLC35B4	17063073				0.9	0.00809177400778959	4.80951617481056	0.6	0.029788347853983	3.43866254434786	0.4	0.166237156628929	2.03486204692481
ENSG00000205085	FAM71F2	17051200				0.2	0.428819604557724	1.04711580362319						
ENSG00000205100	HSP90AA4P	16973220				0.3	0.351561395047554	1.23143716487288	-0.1	0.68579715643329	-0.591686575326832	-0.4	0.332725510942911	-1.37546325578924
ENSG00000205108	FAM205A	17093550							0.1	0.838225888647621	0.308774851493148			
ENSG00000205129	C4orf47	16972961				-0.2	0.516182995036622	-0.868810734324868						
ENSG00000205174	C7orf66	17061839				-0.3	0.468296052103813	-0.964229489837397						
ENSG00000205176	REXO1L1P	17078751							-0.3	0.339012468747794	-1.32874213430965	-0.3	0.509388529215964	-0.937508174943426
ENSG00000205186	FABP9	17078585				0.2	0.468998671002073	0.962814410850363						
ENSG00000205189	ZBTB10	17070273	-0.7	0.0982860131423789	-2.79024624357541	-1.0	0.00643305938791705	-5.09693305367926	-1.1	0.00833661897994796	-4.80223648148673			
ENSG00000205209	SCGB2B2	16871263				-0.3	0.389746479237038	-1.1372714167083						
ENSG00000205213	LGR4	16736821				-0.8	0.0192189080489894	-3.80379108498399	-0.7	0.0630121851775565	-2.76091487836422	-0.6	0.0519588127313554	-3.20816490475401
ENSG00000205250	E2F4	16820041				0.4	0.144326249368276	1.97754478880888				0.5	0.0951873975208271	2.57216438057188
ENSG00000205268	PDE7A	17077774				0.7	0.0392813883383669	3.08591851560166						
ENSG00000205274	TRBV20OR9-2	17084359				0.4	0.089075890450554	2.37649234923101				0.3	0.407218696687159	1.17395925003119
ENSG00000205277	MUC12	17049627	0.6	0.158395818745428	2.29492191226447				-0.5	0.105527037140279	-2.32920337037116	0.9	0.05754373136446	3.09698768367178
ENSG00000205293	LINC01602	17069173				-0.6	0.0174742319528094	-3.90033764409281				-0.5	0.169748004213317	-2.01760804793964
ENSG00000205302	SNX2	16988510							-0.4	0.24878985572966	-1.6028597389634			
ENSG00000205328	OR6C65	16752168										0.4	0.208932736253835	1.82159898625818
ENSG00000205329	OR6C3	16752164				0.5	0.0958826579929376	2.31410471700243				0.1	0.875631862393781	0.247965489899394
ENSG00000205336	ADGRG1	16819539				0.2	0.671012563764878	0.580395779658515						
ENSG00000205352	PRR13	16751815				-0.5	0.0363906665653791	-3.15450366333131						
ENSG00000205358	MT1H	16819257	-0.7	0.614968998309025	-0.813463748060064	-1.9	0.14544375064614	-1.97088798183274	-1.8	0.0994883529555174	-2.38024848834882	-1.0	0.421621160296019	-1.13557641111028
ENSG00000205360	MT1CP	16819244				-0.6	0.224165206537896	-1.62003976357204	-0.1	0.81024463643762	-0.359433586904294	-0.1	0.854551818918567	-0.28534824246564
ENSG00000205362	MT1A	16819233	1.4	0.214848527492192	1.98767859236566	0.6	0.314522465729559	1.33050717249958	-0.4	0.559580327214041	-0.829417497522601	0.8	0.342585130740632	1.34668357263034
ENSG00000205364	MT1M	16819224	0.1	0.971396160554627	0.0706393822296661	-1.3	0.161342211895664	-1.88916215372783	-1.1	0.148529087105624	-2.0400604249983	0.2	0.88186598480784	0.236175497042746
ENSG00000205409	OR52E6	16734958				0.2	0.680024655840445	0.564937535451249				-0.3	0.381213418025342	-1.24084523760426
ENSG00000205413	SAMD9	17059771				0.7	0.0395519339245802	3.0790204190339	0.5	0.107467750026631	2.31487231034121	0.7	0.034075885945597	3.67428246389399
ENSG00000205436	EXOC3L4	16789127										-0.3	0.42528010549062	-1.12725164137588
ENSG00000205444	KU-MEL-3	17004464										0.1	0.894257001152457	0.209724877062119
ENSG00000205445	KRTAP10-2	16926386				-0.5	0.0846380868133864	-2.41829819472212				-0.2	0.593059566209471	-0.770947669641545
ENSG00000205449	NBPF22P	16986965							-0.1	0.896454373756809	-0.2019595694062			
ENSG00000205452	ENSG00000205452	16826112							0.3	0.419963175076643	1.12796439860024			
ENSG00000205495	OR52J3	16721223										-0.2	0.634836802388975	-0.688276499807612
ENSG00000205496	OR51A2	16734822				-0.5	0.148542883952622	-1.95523079109707				0.1	0.919328185687149	0.161030593414001
ENSG00000205500	MAPRE3-AS1	16895609				-0.3	0.27889151037193	-1.43527378168225						
ENSG00000205502	C2CD4B	16810270				0.6	0.0555754322888812	2.7757608602536	0.8	0.04053438451628	3.16214451099671			
ENSG00000205517	RGL3	16868940							-0.8	0.0306903060360533	-3.40996379450151			
ENSG00000205549	C9orf92	17092642							-0.2	0.488460748035204	-0.976959515818007			
ENSG00000205581	HMGN1	16925752				-0.6	0.0195000768281465	-3.78827844715739	-0.6	0.0682689507599851	-2.6975187855149			
ENSG00000205628	LINC01446	17057868				-0.6	0.0561378798106364	-2.76783858850343						
ENSG00000205629	LCMT1	16817182										-0.3	0.284331615864205	-1.53200138550389
ENSG00000205642	VCX3B	17101323										0.2	0.673811248927585	0.615073799181318
ENSG00000205649	HTN3	16967398							-0.2	0.623906676641895	-0.702488068196342			
ENSG00000205653	ENSG00000205653	17004141				-0.4	0.0917986855624516	-2.34938987727903						
ENSG00000205744	DENND1C	16867733				1.0	0.0224284974697712	3.63909380721303	0.6	0.162520581298652	1.95990659539327	0.5	0.30190482145024	1.47000993312346
ENSG00000205755	CRLF2	17108694							0.3	0.324342978669822	1.37301682416903			
ENSG00000205758	CRYZL1	16925263				-0.4	0.126472319241058	-2.08445306287204						
ENSG00000205763	RP9P	17056506										-0.1	0.688765016781775	-0.588325661531759
