Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'Crohn's disease' vs 'normal'.tStat	condition2.foldChange	condition2.pValue	'ulcerative colitis' vs 'normal'.tStat
ENSG00000144677	CTDSPL	40196_at	-0.3	0.160464495411683	-2.08105821518902	-0.3	0.356223282397689	-1.29230119475377
ENSG00000144681	STAC	40024_at				0.2	0.348566469066809	1.31562782731593
ENSG00000144724	PTPRG	491_at	-0.1	0.644249612490331	-0.716249790313269			
ENSG00000144744	UBA3	40066_at	-0.3	0.426019027068951	-1.17872751882035	-0.2	0.556863986421155	-0.834319819684901
ENSG00000144746	ARL6IP5	39091_at	-0.5	0.190960160722722	-1.93260465872779	-0.4	0.403041730276745	-1.16934345627641
ENSG00000144747	TMF1	36901_at	-0.6	0.0604940756314429	-2.90751220359345	-0.7	0.012715726362424	-4.65094192962639
ENSG00000144749	LRIG1	34800_at	-0.3	0.233912424723225	-1.74935126984874	-0.6	0.0255746882318221	-3.85009270167252
ENSG00000144810	COL8A1	37459_at				0.2	0.487107368262157	0.977705891224578
ENSG00000144821	MYH15	31652_at	0.4	0.13551351766897	2.22768407061427	0.5	0.036252579766572	3.47354188645485
ENSG00000144852	NR1I2	35114_at	0.1	0.732419549546417	0.526181062079773	-0.3	0.271194197028227	-1.55317833621862
ENSG00000144891	AGTR1	37983_at	-0.1	0.413906443263706	-1.20849125121653			
ENSG00000144908	ALDH1L1	38316_at	0.5	0.0530731826610458	3.02835296163449	0.4	0.169081673801227	1.99493600074237
ENSG00000144935	TRPC1	39123_s_at	-0.4	0.00843289503898998	-4.44893496553157	-0.5	0.0316157629295625	-3.60748524192359
ENSG00000145012	LPP	41195_at	-0.3	0.219369376317064	-1.80665354629224	-0.2	0.454566436553511	-1.04595941861801
ENSG00000145016	RUBCN	31802_at				0.2	0.291104646112878	1.48532544791145
ENSG00000145147	SLIT2	39634_at	-0.2	0.261591284794604	-1.65619360161986	-0.1	0.827898290964679	-0.328084007502409
ENSG00000145191	EIF2B5	34758_at	0.2	0.178988863660266	1.99116327261972	0.3	0.0878462730118369	2.61027912338728
ENSG00000145192	AHSG	36621_at				-0.1	0.77716633949651	-0.418017359755481
ENSG00000145214	DGKQ	32449_at				0.1	0.716494692809384	0.527606497234999
ENSG00000145241	CENPC	31894_at	-0.1	0.365525696255415	-1.33229063613011	-0.2	0.17482688837014	-1.96424329984061
ENSG00000145242	EPHA5	1604_at	-0.3	0.125487254116103	-2.30113831917968	-0.2	0.432989434382097	-1.09476694569813
ENSG00000145246	ATP10D	40853_at	0.1	0.70844146299408	0.582006198238459	0.1	0.683441751379532	0.586706854569889
ENSG00000145384	FABP2	38587_at	0.1	0.940653257106401	0.125692352482283	-0.6	0.178496107899243	-1.94463217026463
ENSG00000145386	CCNA2	1943_at	-0.2	0.350537849195883	-1.37429193189042	-0.2	0.514538964015563	-0.921584810381933
ENSG00000145439	CBR4	40349_at	-0.6	0.0401021704968415	-3.30432257777621	-0.7	0.176722886947341	-1.95351066076885
ENSG00000145451	GLRA3	36433_at	0.1	0.630554625723009	0.743327558601484	0.1	0.549220790052205	0.849769353589378
ENSG00000145494	NDUFS6	34865_at	0.4	0.0656031512742492	2.84025189866069	0.4	0.1784591264089	1.94529641332271
ENSG00000145495	MARCHF6	38070_at	-0.5	0.0603598893547302	-2.91077629275816	-0.7	0.0211672147385846	-4.08431308794873
ENSG00000145555	MYO10	35362_at	-0.1	0.547093550802507	-0.904701967219289	-0.2	0.402875248388964	-1.17055804161257
ENSG00000145569	OTULINL	36350_at	-0.1	0.460136401622345	-1.09486697116172	-0.2	0.315295088622593	-1.41026135850013
ENSG00000145592	RPL37	33656_at	-0.1	0.52053928881004	-0.96114397585639	-0.1	0.640358325985699	-0.66704994156365
ENSG00000145623	OSMR	39277_at				0.3	0.0935656528253213	2.54350741662522
ENSG00000145632	PLK2	41544_at	-0.4	0.246982096689902	-1.70378433256579			
ENSG00000145649	GZMA	40757_at	0.4	0.650628760297157	0.699489273451592	0.3	0.636028528318663	0.675712904652584
ENSG00000145675	PIK3R1	1269_at	-0.8	1.68464785024356E-4	-7.06222414209482	-0.9	0.00181300201162162	-7.00509333524064
ENSG00000145681	HAPLN1	39618_at	-1.1	0.0177628800418871	-3.87169879251675	-1.2	0.0256915532387336	-3.84111704093001
ENSG00000145685	LHFPL2	37542_at	-0.2	0.569300194525196	-0.861303914997256	-0.2	0.450638421356779	-1.05570758113383
ENSG00000145687	SSBP2	32668_at	-0.5	0.0219167746564338	-3.7289500625838	-0.3	0.0927117629007878	-2.55354371895147
ENSG00000145703	IQGAP2	1647_at	-0.3	0.371596134705905	-1.31814285491146	-0.5	0.344144351331129	-1.32967330116981
ENSG00000145715	RASA1	36935_at	-0.4	0.0322956772307197	-3.49218079875858	-0.4	0.0587087387615696	-2.99763262048515
ENSG00000145725	PPIP5K2	35167_at	-0.4	0.157131589074404	-2.09662941249645	-0.4	0.182685819340134	-1.92084606802374
ENSG00000145730	PAM	38465_at	-0.3	0.385125205908544	-1.28152127827914	-0.2	0.76010515891307	-0.447530435321843
ENSG00000145741	BTF3	324_f_at				-0.2	0.464920043626219	-1.02546794886571
ENSG00000145779	TNFAIP8	33243_at	-0.1	0.830382163206426	-0.339559702620632	-0.1	0.888073944705948	-0.220508944052928
ENSG00000145780	FEM1C	39976_at	-0.4	0.015478994141675	-3.97741567596646	-0.6	0.00599193134359049	-5.63133947783298
ENSG00000145782	ATG12	32720_at	-0.9	0.003711155292378	-4.96322718445916	-1.0	0.0140981642506534	-4.51277160794343
ENSG00000145833	DDX46	33237_at	0.2	0.231948479044675	1.75770472140089	0.3	0.266246523477874	1.57263519579144
ENSG00000145901	TNIP1	38971_r_at				0.2	0.298240522171509	1.46073533016363
ENSG00000145907	G3BP1	41133_at	-0.9	0.0409880425301119	-3.28570246232118	-1.3	0.0341767466526267	-3.53006642891967
ENSG00000145911	N4BP3	35057_at				0.1	0.791716371998931	0.393442390732841
ENSG00000145945	FAM50B	34957_at	0.2	0.201532415007479	1.88330569275532	0.3	0.129889591975643	2.24308965713076
ENSG00000145982	FARS2	36504_at	0.2	0.27517510168013	1.60592408471567	0.3	0.13577632565613	2.20045288495712
ENSG00000146006	LRRTM2	37457_at				0.2	0.30303635835558	1.44747759641905
ENSG00000146039	SLC17A4	35525_at	-0.3	0.1655048538617	-2.0555294111722	-0.4	0.17277065213603	-1.97688941439901
ENSG00000146070	PLA2G7	37068_at	0.3	0.49205654394627	1.02170473915684	0.2	0.465230619096857	1.02424553368888
ENSG00000146072	TNFRSF21	35402_at	-0.3	0.188993588607225	-1.93991816824379	-0.3	0.217253687117111	-1.7630080849482
ENSG00000146083	RNF44	41179_at	-0.2	0.377924099013193	-1.29909523171334	-0.5	0.0884869094460334	-2.60413660715515
ENSG00000146085	MMUT	40105_at	-0.9	0.0250368605767457	-3.65311865526415	-1.3	0.00629792889641764	-5.50693486943615
ENSG00000146122	DAAM2	41098_at	-0.1	0.397103385709459	-1.25149502438768			
ENSG00000146232	NFKBIE	38276_at	0.2	0.136858844131096	2.22048479692889	0.3	0.0547511935197577	3.0483980277282
ENSG00000146242	TPBG	368_at				-0.1	0.792404306192853	-0.391588635175264
ENSG00000146247	PHIP	38357_at	-0.4	0.126382441778241	-2.29558625455523	-0.6	0.062762324179779	-2.9425008408652
ENSG00000146278	PNRC1	36980_at	-0.2	0.48183505316303	-1.04567055498087	-0.3	0.44919914081033	-1.0586339622587
ENSG00000146425	DYNLT1	946_at	-0.1	0.805378858408041	-0.389487330228259	-0.2	0.261088841900044	-1.58894918671396
ENSG00000146463	ZMYM4	39762_at	-0.4	0.0484082938561577	-3.09984024491317	-0.5	0.0256990803504592	-3.83870816737073
ENSG00000146469	VIP	334_s_at	-0.3	0.246908930899893	-1.70419726902546	-0.2	0.645656751284727	-0.656383990825357
ENSG00000146648	EGFR	1537_at	-0.6	0.0386979476430028	-3.35124930474254	-1.0	0.0220721136726627	-4.04179287539829
ENSG00000146674	IGFBP3	37319_at	-0.5	0.266329265199041	-1.63723022995596	-0.1	0.690152128811626	-0.57533956657679
ENSG00000146701	MDH2	39001_at	0.1	0.667763008970304	0.667103019568347			
ENSG00000146729	NIPSNAP2	39793_at	-0.5	0.0911329490976582	-2.57298929755622	-0.6	0.10859395348035	-2.40986889976369
ENSG00000146733	PSPH	36736_f_at	-0.1	0.776749149653738	-0.443534149289071			
ENSG00000146872	TLK2	35321_at				-0.4	0.0450762162022949	-3.25102870382708
ENSG00000146904	EPHA1	1108_s_at	0.2	0.230113376004164	1.76501650271969			
ENSG00000146950	SHROOM2	39283_at	-0.4	0.0185727469600714	-3.84343795296147	-0.5	0.0391863246587799	-3.37994255234989
ENSG00000147027	TMEM47	37958_at	-1.0	0.0377455422018761	-3.371996416219	-0.5	0.480557755030734	-0.990423552762435
ENSG00000147044	CASK	31854_at	-0.5	0.0782212544954295	-2.71797169613869	-0.7	0.116245885446045	-2.34744164624572
ENSG00000147050	KDM6A	39703_at	-0.6	0.0436532825809397	-3.2036157969577	-0.5	0.0732996917090454	-2.79169392075064
ENSG00000147065	MSN	40771_at	-0.1	0.817399457684328	-0.366089773114718	0.2	0.729620095741261	0.503478795842174
ENSG00000147119	CHST7	33037_at	0.1	0.677822294541722	0.646129843721161			
ENSG00000147140	NONO	38527_at	0.2	0.325635743891983	1.44047758976756	0.4	0.111434491213471	2.38478955783673
ENSG00000147145	LPAR4	36268_at				0.2	0.335029512724908	1.35521009249726
ENSG00000147155	EBP	32536_at	0.6	0.0221050512345709	3.72368974688905	0.3	0.316096385632339	1.40765606539461
ENSG00000147162	OGT	39507_at	-0.1	0.817523011673701	-0.365480728101984	-0.1	0.836850946644549	-0.313614559913771
ENSG00000147168	IL2RG	1506_at	-0.2	0.585165630173882	-0.830601055666596	-0.2	0.535851893951221	-0.880066714679975
ENSG00000147180	ZNF711	32976_s_at				-0.1	0.717905036761261	-0.525005083607185
ENSG00000147224	PRPS1	36490_s_at				0.1	0.53713758392004	0.877511285621593
ENSG00000147257	GPC3	39350_at	0.3	0.618139418418191	0.767680812573171	0.1	0.888073944705948	0.218514221085094
ENSG00000147324	MFHAS1	36213_at	-0.5	0.014869917047673	-4.01312377959914	-0.5	0.0187151935139541	-4.19919012004008
ENSG00000147394	ZNF185	32139_at	0.2	0.485555811795393	1.03630158205147	0.2	0.420853229901121	1.12340580000297
ENSG00000147416	ATP6V1B2	40568_at	-0.1	0.88795392917284	-0.225786553355451	-0.2	0.583353202573204	-0.783187150748054
ENSG00000147443	DOK2	31514_at	0.2	0.213832026810379	1.82914163001686	0.3	0.221101519940346	1.74696942796701
ENSG00000147471	PLPBP	40424_at	-0.5	0.0386422706971052	-3.35479040622612	-0.8	0.00236525732057871	-6.64327454190106
ENSG00000147488	ST18	38146_at	-0.1	0.517605113874546	-0.966793468954518	-0.2	0.381906599491058	-1.22186788441828
ENSG00000147526	TACC1	40841_at	-0.3	0.0981147623368537	-2.51204585458454	-0.2	0.150175391387852	-2.10966221319739
ENSG00000147601	TERF1	32255_i_at	-1.2	0.013829133646516	-4.0711829565979	-1.4	0.0212421344516282	-4.07263264303808
ENSG00000147649	MTDH	33877_s_at	-0.5	0.165391605647201	-2.05629308738964	-0.4	0.347837498773298	-1.31853447479024
ENSG00000147654	EBAG9	38283_at	-0.3	0.234112243503738	-1.74735628481456	-0.4	0.134478237926596	-2.21018616491464
ENSG00000147677	EIF3H	35327_at				0.1	0.436477699462069	1.08673362770251
ENSG00000147852	VLDLR	36873_at	-0.8	0.170001165829735	-2.03509511240674	-1.1	0.0290323793781929	-3.7054213338286
ENSG00000147872	PLIN2	34378_at	0.4	0.526028717845347	0.949232433409604	0.6	0.189682307983498	1.88714614256217
ENSG00000147883	CDKN2B	34624_at	-0.1	0.800972041957098	-0.399772822877517	-0.1	0.794552406536557	-0.387149150679546
ENSG00000147889	CDKN2A	1713_s_at				0.1	0.420180657256623	1.12623535077863
ENSG00000147955	SIGMAR1	33879_at	0.2	0.163938463357898	2.06465720774801	0.2	0.263105844865084	1.58288474022732
ENSG00000148053	NTRK2	1355_g_at				-0.1	0.551839197695515	-0.844451301115362
ENSG00000148082	SHC3	1511_at	0.3	0.0931900306548458	2.5514674307632	0.3	0.115886175403109	2.35109979644131
ENSG00000148090	AUH	37616_at	-0.4	0.277409586680215	-1.60064268508782	-0.3	0.472813913640119	-1.00780366179876
ENSG00000148175	STOM	40419_at	0.6	0.229386663780366	1.76824937377898	0.9	0.0114730261873117	4.76367941614186
ENSG00000148180	GSN	32612_at	-0.2	0.569712542254676	-0.860536606369498	-0.4	0.151540201573726	-2.09427732849289
ENSG00000148218	ALAD	34506_at				0.3	0.136476062873392	2.19711832708993
ENSG00000148229	POLE3	38702_at	-0.1	0.664295569652278	-0.675366629805949	-0.3	0.152008541410712	-2.09165583518756
ENSG00000148290	SURF1	35646_at	0.2	0.404730578371314	1.23155541400021	0.3	0.274356957864296	1.54373366256283
ENSG00000148291	SURF2	38210_at	0.2	0.494451864612869	1.01417770657226	0.3	0.0690953489265352	2.85070718519933
ENSG00000148337	CIZ1	33826_at	0.5	0.0155748600227497	3.96831069968668	0.5	0.0195748256124203	4.15816498431898
ENSG00000148346	LCN2	32821_at	2.5	0.0478957713218821	3.10863839259881	2.9	0.0615773419927431	2.96173009971083
ENSG00000148358	GPR107	37308_at	0.1	0.694114059914619	0.613490468503269			
ENSG00000148396	SEC16A	35313_at	0.2	0.222606027316139	1.79556606301719			
ENSG00000148411	NACC2	41807_at	-0.3	0.0555007309352002	-2.99525722923	-0.4	0.109148675908078	-2.40468512555137
ENSG00000148468	FAM171A1	36821_at	-0.5	0.0639042400110665	-2.86147025386478	-0.5	0.200322896163748	-1.84144295975639
ENSG00000148484	RSU1	32544_s_at	-0.2	0.704559221717661	-0.588983696382337	-0.2	0.687457848183939	-0.579367897338799
ENSG00000148498	PARD3	40973_at	-0.3	0.0500610200859675	-3.07039303174357	-0.4	0.0222204863230995	-4.00636554364017
ENSG00000148516	ZEB1	33440_at	-0.7	0.0943472817512979	-2.54491045065627	-0.3	0.489843936333537	-0.973281907054892
ENSG00000148600	CDHR1	37857_at	-0.3	0.537365925306374	-0.924700098810625	-0.8	0.139813109502809	-2.17588003786135
ENSG00000148602	LRIT1	31659_at	0.2	0.147680663713111	2.15180120814008	0.3	0.12139930709887	2.30808404465604
ENSG00000148604	RGR	36346_at	0.1	0.63062411843391	0.742721139801781	0.1	0.53214737643204	0.88734370687404
ENSG00000148634	HERC4	31689_at	-0.4	0.0156103670697295	-3.95854931303114	-0.3	0.134478237926596	-2.21050048548765
ENSG00000148671	ADIRF	32527_at	-0.2	0.773984561373325	-0.449598738439557			
ENSG00000148677	ANKRD1	40374_at				0.2	0.160675759953494	2.0348472336038
ENSG00000148688	RPP30	39702_at	-0.2	0.26108040160564	-1.65850498537199			
ENSG00000148700	ADD3	33102_at	-1.1	0.00874461847174546	-4.42329428477698	-1.2	0.0262255477526112	-3.82458389945971
ENSG00000148702	HABP2	742_at				0.1	0.737416675352361	0.488190139912329
ENSG00000148730	EIF4EBP2	35263_at	-0.4	0.218263063001719	-1.81128369086082	-0.5	0.134794657026837	-2.20787223464017
ENSG00000148737	TCF7L2	32025_at	-0.2	0.384905524410919	-1.2834252712708	-0.5	0.013542887638774	-4.54500469071018
ENSG00000148773	MKI67	419_at	0.1	0.483765730121777	1.04155784764849			
ENSG00000148795	CYP17A1	586_s_at				0.2	0.299057029209594	1.4582455424731
ENSG00000148834	GSTO1	824_at	0.2	0.464530610539721	1.08535955955032	0.3	0.230558650373839	1.70532643987227
ENSG00000148835	TAF5	41050_at				-0.3	0.110360629471778	-2.39445828164807
ENSG00000148842	CNNM2	41358_at				-0.3	0.144247543212706	-2.14915255032678
ENSG00000148843	PDCD11	34731_at	0.4	0.0877406151423229	2.60285670724995	0.4	0.143764668884956	2.15152728246263
ENSG00000148848	ADAM12	38769_at	0.2	0.143577517648048	2.17771370859793			
ENSG00000148908	RGS10	33121_g_at	-0.3	0.065973862715545	-2.83541495748001			
ENSG00000148926	ADM	34777_at	0.7	0.233015698950386	1.75242488936233	0.4	0.503769517879236	0.942418146138375
ENSG00000148985	PGAP2	41858_at				-0.2	0.172427770997822	-1.97824013981221
ENSG00000149090	PAMR1	40017_at				-0.1	0.530278384624914	-0.891106801239582
ENSG00000149100	EIF3M	35814_at	-0.2	0.456180531367914	-1.1079137763975	-0.2	0.499965885984456	-0.950927923829989
ENSG00000149131	SERPING1	39775_at	0.3	0.428095614566736	1.17415394250217	0.7	0.0752362734148857	2.76406051012702
ENSG00000149136	SSRP1	37739_at	0.4	0.209655476371796	1.84944588958146	0.4	0.101449865789359	2.4710674321138
ENSG00000149177	PTPRJ	40583_at	-0.2	0.179619428729161	-1.9877525455825	-0.2	0.149348370653388	-2.11431790372218
ENSG00000149182	ARFGAP2	39437_at	0.4	0.0643349319688032	2.85656457056299	0.2	0.193532073745661	1.87080496834209
ENSG00000149187	CELF1	33207_at	-0.2	0.319011210912891	-1.46124929465679	-0.2	0.526440440677529	-0.898414104296424
ENSG00000149218	ENDOD1	40455_at	-0.6	0.134014119715538	-2.24330448303348	-0.8	0.0319248853050288	-3.60053681050129
ENSG00000149257	SERPINH1	39166_s_at				0.3	0.0966627313973081	2.51223874211635
ENSG00000149260	CAPN5	38504_at	-0.1	0.732301543992223	-0.527368438570997			
ENSG00000149269	PAK1	1558_g_at	-0.1	0.666610465858826	-0.669547329427839	-0.2	0.414998184173833	-1.13902403907708
ENSG00000149294	NCAM1	41289_at				-0.3	0.060998951637808	-2.96880800199847
ENSG00000149308	NPAT	40732_at	-0.4	0.0339310205534255	-3.46176216591047	-0.5	0.00675153248125997	-5.34824937073801
ENSG00000149311	ATM	2000_at	0.7	0.011339942499439	4.23111158406671	0.8	0.0430528325257734	3.28528602532514
ENSG00000149313	AASDHPPT	35761_at	-0.6	0.027330943728519	-3.59666653140506	-0.5	0.027323408966668	-3.77046973803796
ENSG00000149328	GLB1L2	35707_at	-0.1	0.834985210742441	-0.328788159785296			
ENSG00000149418	ST14	35309_at	0.2	0.247785404084547	1.69950668878734	-0.1	0.763674026292952	-0.440896249788173
ENSG00000149428	HYOU1	33863_at	0.3	0.496224822018634	1.01148988491643	0.3	0.361363449331186	1.27567559435473
ENSG00000149485	FADS1	41717_at				0.3	0.076683119411723	2.74327949811136
ENSG00000149527	PLCH2	35454_at	0.1	0.479865724046223	1.05083751470445	-0.1	0.504793066055407	-0.939968537459004
ENSG00000149534	MS4A2	34561_at	-0.3	0.17879250463779	-1.99287935983581	-0.1	0.78752976117366	-0.400583435999253
ENSG00000149547	EI24	38097_at	-0.1	0.779603421461362	-0.438637175833932	-0.4	0.250965719058327	-1.62856809791337
ENSG00000149557	FEZ1	37744_r_at	0.2	0.209209592418237	1.8517272541708	0.2	0.167460381247104	2.00359549103352
ENSG00000149573	MPZL2	34986_at	-0.4	0.017101440614999	-3.90096132186395	-0.5	0.0226621712490059	-3.98108046234544
ENSG00000149591	TAGLN	36931_at	-0.3	0.577790643294303	-0.845527252317681	0.7	0.139813109502809	2.17682519616966
ENSG00000149654	CDH22	35115_at	0.2	0.182728902637296	1.97314533057371	0.2	0.376714559612965	1.23658380555157
ENSG00000149782	PLCB3	364_s_at	0.4	0.395335320319973	1.25619434136462	0.5	0.0830179187724441	2.67627967922155
ENSG00000149792	MRPL49	36951_at				0.3	0.123893952248528	2.28647523800833
ENSG00000149809	TM7SF2	35628_at				0.1	0.663268661383597	0.62455607814505
ENSG00000149922	TBX6	31602_at	0.2	0.162144245985111	2.07169115824935	0.3	0.137913850190461	2.18973681737828
ENSG00000149923	PPP4C	382_at				-0.1	0.531456497785386	-0.888881014405431
ENSG00000149929	HIRIP3	33918_s_at	0.1	0.721585802298695	0.551507896597297	0.2	0.344027721108491	1.33039666117181
ENSG00000149948	HMGA2	35200_at				-0.3	0.0745076324702797	-2.77538417964812
ENSG00000149968	MMP3	437_at	0.9	0.404968158245959	1.23093887708346	1.2	0.345104492674479	1.32651987202517
ENSG00000150093	ITGB1	32808_at	-0.5	0.106719128551215	-2.44681054065825	-0.5	0.184974428122176	-1.90881098533429
ENSG00000150281	CTF1	36252_at	0.2	0.391212374940415	1.26696979578052	0.3	0.193772346385014	1.86941269790884
ENSG00000150347	ARID5B	41690_at	-0.4	0.212643291084363	-1.83407407444892			
ENSG00000150459	SAP18	33859_at	-0.2	0.503706096468183	-0.995333122099886	-0.4	0.287965984119268	-1.49500290464452
ENSG00000150471	ADGRL3	33359_at	-0.7	8.83144403040158E-4	-5.96029927064019	-0.6	0.0314990200496281	-3.61242285861312
ENSG00000150527	MIA2	1228_s_at	0.2	0.292988855235327	1.54716331748696			
ENSG00000150540	HNMT	37604_at	-0.7	0.12739263347063	-2.28889778609097	-0.7	0.106201320041176	-2.43274717523464
ENSG00000150593	PDCD4	39510_r_at	-0.2	0.591629590494529	-0.816357413395536	-0.2	0.656471707682882	-0.637632231370176
ENSG00000150594	ADRA2A	264_at	0.2	0.130898696549171	2.26408117836346	0.3	0.192512765547735	1.87473269522284
ENSG00000150625	GPM6A	36939_at	0.1	0.757060778364363	0.480210229003195	0.1	0.429637577939036	1.10251616268108
ENSG00000150630	VEGFC	159_at	-0.2	0.191144116090744	-1.93134814231036	-0.2	0.254174317365472	-1.61488151676348
ENSG00000150637	CD226	33575_at				0.2	0.185561375996466	1.90608460707816
ENSG00000150687	PRSS23	40078_at	-0.5	0.251382259804367	-1.68949978595081	-0.3	0.460683116251109	-1.03337385761673
ENSG00000150760	DOCK1	37638_at	-0.2	0.569232270038512	-0.861597749265209	-0.3	0.138846259564317	-2.18292524690805
ENSG00000150768	DLAT	39041_at	-0.2	0.227956031119259	-1.77389478154987	-0.4	0.151395552029338	-2.09785141428789
ENSG00000150782	IL18	1165_at	0.3	0.487671426564076	1.03098587829509			
ENSG00000150787	PTS	35697_at	-0.5	0.125487254116103	-2.30159392882858	-0.5	0.151395552029338	-2.09796847237916
ENSG00000150867	PIP4K2A	35310_at				0.2	0.52741042021187	0.896851907943827
ENSG00000150907	FOXO1	40570_at	-0.2	0.418691301212746	-1.19599538119229	-0.2	0.317998791996158	-1.40191553198604
ENSG00000150938	CRIM1	40936_at	-0.8	0.0672512989229862	-2.82297950628078	-1.0	0.0500503872953107	-3.12486251142596
ENSG00000150961	SEC24D	32770_at	-0.1	0.845499641691311	-0.308108288666532	-0.3	0.576134837772705	-0.797476570316339
ENSG00000150967	ABCB9	40294_at				-0.2	0.30631335981561	-1.43819805905506
