Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue
ENSMUSG00000032420	Nt5e	-0.9	0.00152666615326288	-1.3	1.29704299050873E-4	-0.8	0.33051603450492
ENSMUSG00000032422	Snx14	-0.4	0.108888280116642	-0.4	0.219906660215352	-1.1	0.00140172655396498
ENSMUSG00000032423	Syncrip	0.2	0.378738780097081			0.6	0.0687655356977442
ENSMUSG00000032425	Zfp949	-0.4	0.406461830878146	0.1	0.92492697690307	-0.3	0.562903218243756
ENSMUSG00000032431	Crtap	0.9	0.00315474463232485	0.8	0.0234068117894516	2.0	1.53093772973172E-7
ENSMUSG00000032434	Cmtm6	0.2	0.676181612262429	-0.2	0.65535176421497	-0.3	0.543369445167196
ENSMUSG00000032435	Dync1li1	-0.1	0.637610876498751	-0.4	0.137451570149204		
ENSMUSG00000032436	Cmtm7	0.5	0.287556786715415	1.3	3.2469725808474E-4	2.2	6.80941194206771E-8
ENSMUSG00000032437	Stt3b	-0.1	0.811356627281412	-0.5	0.0348054590626685	-0.9	0.00289096589457147
ENSMUSG00000032440	Tgfbr2	-0.3	0.348566217505426	-0.7	0.00249628192821769	1.4	4.11074737993411E-4
ENSMUSG00000032449	Slc25a36	-0.7	4.60774383569354E-5	-0.3	0.377379477579092	-1.3	1.84718168407015E-8
ENSMUSG00000032452	Clstn2	0.1	0.942952250185018			2.2	0.0139608352631982
ENSMUSG00000032454	Rbp2	-1.9	1.90198769947484E-20	-1.8	3.42313771268337E-12	-2.7	0.0636348640105919
ENSMUSG00000032456	Nmnat3	-0.6	0.0595844142094114	-0.2	0.696719935253864	-1.3	0.0309881418016873
ENSMUSG00000032458	Copb2	0.3	0.234332623101079	0.1	0.861027610349982	-0.3	0.207248215032188
ENSMUSG00000032459	Mrps22	0.3	0.458705022547013	0.2	0.587420151629834		
ENSMUSG00000032462	Pik3cb	-0.5	0.100789971243338	-0.8	0.0124888096944372		
ENSMUSG00000032463	Faim			0.2	0.562304453160951	0.3	0.473581704545199
ENSMUSG00000032468	Armc8	-0.1	0.805612576911154	-0.3	0.321433437350121	-0.5	0.107759096321839
ENSMUSG00000032469	Dbr1					-0.2	0.568964672884939
ENSMUSG00000032470	Mras					1.5	4.40060928664054E-5
ENSMUSG00000032475	Nck1	-0.8	6.50168714044538E-4	-0.6	0.0142447080238708	-0.8	0.0870711411151222
ENSMUSG00000032477	Cdc25a	0.6	0.0220215138503236	0.3	0.24885899146154	-0.5	0.282451778827754
ENSMUSG00000032478	Nme6	0.6	0.0763887645725763	0.4	0.397185633657624	-0.1	0.928265138397272
ENSMUSG00000032479	Map4	-0.3	0.162383296875137	-0.4	0.139521001719233		
ENSMUSG00000032480	Dhx30	0.4	0.174060840115806	0.1	0.76246541891565	0.6	0.0750404958817169
ENSMUSG00000032481	Smarcc1	0.5	0.0304683541275521	0.3	0.346822171155829	0.5	0.0862099365595
ENSMUSG00000032482	Cspg5	0.7	0.435184180330466	0.5	0.612861553218324	3.3	4.4943267596836E-4
ENSMUSG00000032484	Ngp					9.4	1.65066182691568E-26
ENSMUSG00000032485	Scap	0.2	0.644525387811267	-0.1	0.91132627041424	-0.4	0.588356908436663
ENSMUSG00000032487	Ptgs2	2.7	5.15088028922876E-12	1.2	0.084891388399699	7.4	4.28088996014936E-33
ENSMUSG00000032489	Kif9	-0.5	0.354247321160249	-1.1	0.0178668887512767	-1.2	0.0164469187259918
ENSMUSG00000032491	Nradd	0.4	0.489709311883363	0.5	0.404824830352921	1.6	9.40291025647627E-4
ENSMUSG00000032492	Pth1r			0.5	0.401429409649343	1.8	9.75540689697544E-5
ENSMUSG00000032495	Lrrc2					2.8	0.00707231301938632
ENSMUSG00000032496	Ltf	1.1	0.147329971288668	-1.2	0.00548796899740062	2.7	2.57920835048293E-5
ENSMUSG00000032497	Lrrfip2	-0.3	0.155993754396638	-0.5	0.0203387825347296	-0.8	0.00269344011089625
ENSMUSG00000032498	Mlh1	0.3	0.321114551509257	0.2	0.581711455044921	-0.1	0.851298434549904
ENSMUSG00000032500	Dclk3			0.5	0.407113897262281	-0.3	0.790328475664073
ENSMUSG00000032501	Trib1	0.3	0.513758084257718	-0.6	0.0962395983816108		
ENSMUSG00000032502	Stac	-0.6	0.314869077232274	-1.6	5.04048862839463E-4	-1.7	0.00254087162359166
ENSMUSG00000032503	Arpp21			-0.3	0.784830742701478	0.3	0.827763569482562
ENSMUSG00000032504	Pdcd6ip	-0.1	0.625430902617487	-0.5	0.0207933553840065	-0.7	0.0123923285268318
ENSMUSG00000032507	Fbxl2					1.6	0.0118713437457284
ENSMUSG00000032508	Myd88	0.3	0.170976322215499	0.1	0.870501049682223	1.4	3.3668135005183E-7
ENSMUSG00000032511	Scn5a			0.5	0.550005992201397	3.7	1.76904919107379E-9
ENSMUSG00000032512	Wdr48	-0.4	0.134504255317098	-0.3	0.470555136614673	-0.7	0.0190916197240946
ENSMUSG00000032513	Gorasp1	0.4	0.155367916610334	0.3	0.338343538723693	-0.8	0.150062602264637
ENSMUSG00000032514	Ttc21a			0.3	0.781834508976265	0.5	0.79934338739401
ENSMUSG00000032515	Csrnp1	0.2	0.524934849795702	-0.2	0.669868711692568	1.8	5.45740289042854E-7
ENSMUSG00000032518	Rpsa	0.9	5.98728027590538E-8	1.0	2.2062499687967E-5	0.4	0.217642341690167
ENSMUSG00000032519	Slc25a38			-0.2	0.489999891817149	-0.6	0.0527371926959473
ENSMUSG00000032523	Hhatl	-0.2	0.79410177247947	-1.1	0.0306309415075209	-1.8	0.0585943831141616
ENSMUSG00000032525	Nktr	-0.5	0.0277641208273388	-0.7	0.399576845083732	-0.2	0.57316552040306
ENSMUSG00000032526	Ss18l2	0.2	0.672907330371897	0.4	0.337223256386844	-0.4	0.378633463602747
ENSMUSG00000032527	Pccb	0.1	0.826697131397512	0.4	0.102961784475693	-2.3	3.13154436929498E-13
ENSMUSG00000032528	Vipr1			-0.2	0.389745937747008	-2.3	7.61360813856557E-4
ENSMUSG00000032530	Lyzl4	0.6	0.488980285321968	0.1	0.914839342916073	-0.9	0.550490074689166
ENSMUSG00000032531	Amotl2	-0.2	0.776400380879721	-0.6	0.0838523254283148	0.9	0.0502885263674534
ENSMUSG00000032532	Cck	3.2	9.78592223588604E-9	2.3	0.00167012381306132	6.5	9.06647748830565E-14
ENSMUSG00000032534	Cep63	-0.4	0.130621800237863	0.1	0.784135660087198	-0.6	0.0461170342085244
ENSMUSG00000032536	Trak1	-0.3	0.310114772913278	-0.7	0.0028046157931383	-1.9	2.16421401939589E-5
ENSMUSG00000032537	Ephb1					0.6	0.757670835048889
ENSMUSG00000032540	Abhd5	-0.7	0.00754448418128903	-1.0	1.78455049015495E-5	-0.8	0.00292423781928977
ENSMUSG00000032547	Ryk	-0.5	0.0191541659949047	-0.5	0.0240996222011084	-0.1	0.822342176978503
ENSMUSG00000032548	Slco2a1	-1.2	5.39492445510561E-5	-1.4	1.95297824330776E-10	-1.0	0.0184430700310103
ENSMUSG00000032549	Rab6b	-0.7	0.0955946015104598	-0.1	0.865991801764725	1.6	0.00496067473796505
ENSMUSG00000032551	1110059G10Rik	-0.1	0.749339390742336	-0.1	0.903826508782159	-0.1	0.904370943580948
ENSMUSG00000032553	Srprb	0.4	0.167054634689385	0.5	0.284205097250946	0.4	0.381279129826604
ENSMUSG00000032554	Trf	2.1	3.630221765711E-7	2.9	3.6232770620563E-11	2.5	1.15067491914826E-6
ENSMUSG00000032555	Topbp1	1.0	3.50059506308327E-5	0.3	0.32386063509613	0.8	0.0305576112115894
ENSMUSG00000032556	Bfsp2			1.1	0.190393642435015	1.8	0.294164756270507
ENSMUSG00000032557	Uba5	0.5	0.0639757430508123	0.4	0.102546936602625	0.8	0.0580084719749426
ENSMUSG00000032558	Nphp3	-0.5	0.256486858692328	-0.6	0.174940392726201		
ENSMUSG00000032560	Dnajc13	-0.2	0.475024557263702	-0.5	0.0843693154480138	-0.3	0.528569398785461
ENSMUSG00000032561	Acpp	-0.1	0.751324639044965	0.2	0.72948444895372	-2.0	7.23087347454319E-5
ENSMUSG00000032562	Gnai2	0.5	0.0669861498666842	0.2	0.687873436457125	0.5	0.223573275293946
ENSMUSG00000032563	Mrpl3	0.4	0.120541050697209	0.2	0.488897168534615	0.1	0.841143346625715
ENSMUSG00000032564	Cpne4	-0.3	0.757797226536908	0.7	0.381205318266708	1.9	0.0108927686336847
ENSMUSG00000032565	Nudt16	-0.6	0.106601591528461	-0.2	0.760250859142644	-1.0	0.0145901059143527
ENSMUSG00000032567	Aste1	-0.3	0.498034927359934	-0.4	0.379106520713091	-0.4	0.383647628458495
ENSMUSG00000032570	Atp2c1	-0.2	0.350441274378234	-0.4	0.184127931626764	0.7	0.0640465415141009
ENSMUSG00000032571	Pik3r4			-0.2	0.632677101554111	-0.1	0.804842494510496
ENSMUSG00000032572	Col6a4	1.5	0.00495966725198515	2.6	2.06423050477337E-9	3.7	2.46817451344957E-9
ENSMUSG00000032575	Manf	1.1	5.0907555859388E-6	1.0	5.03226415192764E-4	0.5	0.127051937578883
ENSMUSG00000032577	Mapkapk3	-0.1	0.818510262448142	-0.1	0.883676111889	-1.4	7.49515753095618E-4
ENSMUSG00000032578	Cish	-0.8	0.00692764528603036	-0.8	0.0199660149125406		
ENSMUSG00000032579	Hemk1	-0.5	0.225831351526908	-0.2	0.715672565384699	-1.3	0.0180060916152828
ENSMUSG00000032580	Rbm5	-0.4	0.091498803994511	-0.4	0.280534150487919	-0.3	0.428223022858741
ENSMUSG00000032582	Rbm6	-0.5	0.0351689956206184	-0.3	0.423186112014688	-0.4	0.335788289228973
ENSMUSG00000032583	Mon1a	0.4	0.106629384959439	0.3	0.346203144829749	-0.4	0.52773977094747
ENSMUSG00000032584	Mst1r	0.1	0.733723697446829	-0.3	0.336097497889334	-0.6	0.309348596536654
ENSMUSG00000032586	Traip	1.6	0.00147553260198753	1.2	0.0360985265497711	1.6	0.0309369790966419
ENSMUSG00000032589	Bsn	0.6	0.0215595157784994	0.4	0.204981501277688	-0.9	0.00994610331339237
ENSMUSG00000032590	Apeh	0.6	0.00800733864060682	0.5	0.0823904150766354	-0.7	0.141093764406663
ENSMUSG00000032591	Mst1	0.7	0.414989801918253	0.2	0.873387922517056	0.3	0.874903819594583
ENSMUSG00000032593	Amigo3	1.0	0.00570107618691307	0.8	0.0701758803742213	1.0	0.0760680132096603
ENSMUSG00000032594	Ip6k1	-0.6	0.00485026940468856	-0.4	0.177831876644427	-0.2	0.746335599142518
ENSMUSG00000032595	Cdhr4					0.3	0.882996600925869
ENSMUSG00000032596	Uba7	0.6	0.0221315489276292	0.4	0.137908354645136	0.1	0.901248725955415
ENSMUSG00000032598	Nckipsd	0.4	0.246407879376024	0.1	0.850043823368357	0.8	0.0333272787044671
ENSMUSG00000032599	Ip6k2	0.1	0.772363998322469	0.3	0.40465603201874	0.5	0.0412103714140826
ENSMUSG00000032601	Prkar2a	0.5	0.038939962572908			-0.8	0.0158128567501993
ENSMUSG00000032602	Slc25a20	-0.5	0.0740367782310719	-0.2	0.511208650087618	-1.4	0.0304644447421757
ENSMUSG00000032604	Qars	0.1	0.609837246658014	0.2	0.37708615441603	-0.3	0.380246962097835
ENSMUSG00000032606	Nicn1	-0.5	0.193824540428213	-0.2	0.569937119662967		
ENSMUSG00000032607	Amt	-0.6	0.146713207152675	-0.3	0.490854441688926	-0.7	0.12876728139766
ENSMUSG00000032609	Klhdc8b			0.1	0.814112344866928	0.3	0.447525394040512
ENSMUSG00000032611	1700102P08Rik	-0.3	0.738416970775256	-0.3	0.800745805585946	-0.4	0.830241153291168
ENSMUSG00000032612	Usp4	-0.1	0.862474818216579	-0.4	0.132927529536799	-0.5	0.0852348679209155
ENSMUSG00000032615	Nt5m	0.4	0.330571328763893	0.5	0.262994153014371		
ENSMUSG00000032621	Srek1	-0.6	0.0126687394833575	-0.5	0.115478830818762	-0.1	0.806421324453996
ENSMUSG00000032623	Oas1d			0.2	0.879201870383295	-1.4	0.38730121990508
ENSMUSG00000032624	Eml4	-0.2	0.630492624399983	-0.4	0.128178772883004	-0.8	0.0851121287754094
ENSMUSG00000032625	Thsd7a	-1.1	0.00616222231822625	-1.2	0.00818777207743579	1.2	0.0317650830405931
ENSMUSG00000032633	Flcn	-0.9	0.0120929674004876	-0.9	0.0275199092822681	-0.7	0.300024673458812
ENSMUSG00000032637	Atxn2l			-0.2	0.527675526065102	-0.4	0.442577519260986
ENSMUSG00000032640	Chsy1	0.8	0.0226538977843468	0.6	0.128746534132347	2.7	5.38932977984637E-15
ENSMUSG00000032641	Gpr19	0.2	0.723109634125358	0.6	0.306665690656738	0.5	0.443216003322381
ENSMUSG00000032643	Fhl3	1.1	0.0468991522337433	1.0	0.101653516737558	2.6	1.42444504714168E-5
ENSMUSG00000032648	Pygm			-0.4	0.389745937747008	-0.7	0.240009031158416
ENSMUSG00000032649	Colgalt2	-0.5	0.619210550812381	0.3	0.722990556804764	1.8	0.00564000738101004
ENSMUSG00000032652	Crebl2	-1.1	6.81498054467419E-5	-0.8	0.0156331927953142	-0.5	0.228142950383265
ENSMUSG00000032656	Marchf3	-0.9	0.00288943851954862	-1.5	4.91828402892214E-8	-1.2	0.00680324252507965
ENSMUSG00000032657	Fam189b	0.2	0.649586912817855	0.5	0.23584427338975	1.2	0.00151362322479532
ENSMUSG00000032661	Oas3	3.2	5.41675705150162E-25	3.5	2.19884150726567E-36	3.4	4.27727634960021E-4
ENSMUSG00000032666	1700025G04Rik	-0.1	0.631051783152194	-0.2	0.634429770241624	0.5	0.201718022396023
ENSMUSG00000032667	Pon2	-0.2	0.612149431286864			-0.7	0.021917663854503
ENSMUSG00000032671	A930018P22Rik					2.5	0.166925034362191
ENSMUSG00000032673	Prorsd1	0.1	0.755422605766679	0.3	0.440563526145641	-0.2	0.76201980468569
ENSMUSG00000032679	Cd59a	-0.2	0.73017430397272	-0.2	0.645735991363354	1.5	9.02198311162045E-4
ENSMUSG00000032680	6820408C15Rik					0.1	0.950713363897612
ENSMUSG00000032688	Malt1	-0.5	0.0657772188565042	-0.3	0.387023833973347	1.5	0.0114567118556744
ENSMUSG00000032690	Oas2	2.3	4.92425157537822E-8	2.8	5.9980083195071E-13	4.0	1.04011890459718E-7
ENSMUSG00000032691	Nlrp3	1.7	0.00579894726821012	0.7	0.412549227445327	6.2	4.81088485361771E-25
ENSMUSG00000032698	Lmo2	0.4	0.515454727270128	0.9	0.00957140387393716	1.9	8.29967878032754E-8
ENSMUSG00000032702	Kank1	0.3	0.350458300082007	0.1	0.747262896671126	0.9	0.140500868524979
ENSMUSG00000032705	Exd2	-0.2	0.688393693235794	-0.1	0.796350398723234	-0.3	0.579299516889668
ENSMUSG00000032712	Resf1	-0.3	0.331381401026255	-0.6	0.127835291653628	0.5	0.312255426901931
ENSMUSG00000032714	Syde1	0.1	0.83823004097947	0.2	0.706165162875769	2.3	6.22160512213475E-8
ENSMUSG00000032715	Trib3	-0.6	0.477746617230829	-0.5	0.562574094131847	1.7	0.00748536272652009
ENSMUSG00000032717	Mdfi	1.4	0.00203268321101788	0.5	0.407137586493455	2.6	4.11060424604693E-7
ENSMUSG00000032718	Mansc1	0.2	0.411621403708046	0.5	0.0807987543738818	-1.9	3.83949853986863E-6
ENSMUSG00000032719	Sbspon					0.3	0.844782072753633
ENSMUSG00000032724	Abtb2	-1.6	1.4111766947088E-6	-3.3	4.25036138463319E-35	-1.4	7.44855973966157E-4
ENSMUSG00000032725	Folr2	0.2	0.842387398258768	-0.8	0.29742415900819	0.7	0.473581704545199
ENSMUSG00000032726	Bmp8a	-0.7	0.0760521857725034	-1.9	2.98302302196595E-7	-1.9	0.0572055304540378
ENSMUSG00000032727	Mier3	-0.9	2.90100279396203E-4	-0.9	0.00684854127503526	-1.5	6.30532464620803E-8
ENSMUSG00000032733	Snx33	-0.1	0.883083119245925	-0.1	0.836123610394265	0.1	0.860196308323053
ENSMUSG00000032735	Ablim3	0.9	0.0959134940965389	0.1	0.901646895419817	2.2	1.4241471730534E-4
ENSMUSG00000032737	Inppl1	0.3	0.34411793965509	0.1	0.779692316755274	-0.5	0.107292070802869
ENSMUSG00000032740	Ccdc88a	-0.3	0.615688156760799	0.1	0.912482797423106	2.1	1.84455786630801E-5
ENSMUSG00000032741	Tpcn1	-0.4	0.312580418933179	-0.5	0.0663446797372424	-2.0	9.97521504541008E-6
ENSMUSG00000032743	Katnip	-0.1	0.778920748707536	-0.5	0.0918268384228796	-0.5	0.104516487407208
ENSMUSG00000032744	Heyl	-0.6	0.431222317248438	0.7	0.313116158911297	1.1	0.180053921279377
ENSMUSG00000032745	Gpbp1	-0.2	0.525528693151329	-0.3	0.45757712414938	-0.1	0.762062238046863
ENSMUSG00000032750	Gab3					1.8	0.10270349524162
ENSMUSG00000032754	Slc8b1	-0.5	0.047288169267308	-0.2	0.409222309557034	-1.6	1.19683231640494E-5
ENSMUSG00000032757	Bet1	0.1	0.726167996207993	0.3	0.301246985633239	-0.1	0.788834050299202
ENSMUSG00000032763	Ilvbl	-0.5	0.023309479078935	-0.3	0.237635494987097	-1.2	5.17077599566062E-6
ENSMUSG00000032766	Gng11	-0.2	0.731132164868119	0.6	0.122110041796073	1.5	4.38061158574016E-4
ENSMUSG00000032769	Trpa1					5.8	1.80484177835489E-14
ENSMUSG00000032773	Chrm1	-0.8	0.112164298503049	0.6	0.244042451821126	0.5	0.437111992254113
ENSMUSG00000032776	Mctp2			-0.1	0.847431932267298	-0.6	0.156574037555094
ENSMUSG00000032777	Gtf3c1	0.3	0.342903977503322	0.2	0.585884972861541	-0.3	0.534859140710864
ENSMUSG00000032782	Cntrob	0.5	0.139281954041736	0.7	0.0515209904662684	-0.1	0.865873884429448
ENSMUSG00000032783	Troap	1.0	0.0389267432293299	1.4	0.00528992639408177	0.4	0.641047583933827
ENSMUSG00000032786	Alas1	1.0	4.96749301528667E-6	0.7	0.00565202083452277	0.5	0.455638294708741
ENSMUSG00000032788	Pdxk	-0.4	0.210185370079113	-0.9	0.0219996031879065	-0.6	0.16293930875892
ENSMUSG00000032796	Lama1	1.0	0.09288715664681	1.3	0.0367487754934958	4.7	2.78855791933959E-9
ENSMUSG00000032802	Srxn1	0.4	0.146200689593081	-0.1	0.719235220210673	-0.2	0.698123042226131
ENSMUSG00000032803	Cdv3			-0.3	0.355039529939295	-0.1	0.834944811653614
ENSMUSG00000032806	Slc10a3	-0.5	0.118732163063343	-0.2	0.653742535344987	-0.7	0.0168052312963185
ENSMUSG00000032807	Alox12b	0.4	0.634665165937342	-2.1	0.00457906051807311	0.2	0.914376059094261
ENSMUSG00000032812	Arap1	0.5	0.0676541205996972	0.5	0.0449395599894846	0.5	0.0593134784047159
ENSMUSG00000032815	Fanca	1.3	4.3743666881577E-5	0.5	0.352237169042112	0.7	0.30418187212727
ENSMUSG00000032816	Igdcc4	0.3	0.492318520486443	0.8	0.0135376073054099	-1.2	0.0564685786734823
ENSMUSG00000032826	Ank2	-0.5	0.403489077015929			2.9	5.21434979433034E-9
ENSMUSG00000032827	Ppp1r9a	-1.2	6.50069422136524E-5	-0.6	0.124995507924192	-1.1	0.0389084245152317
ENSMUSG00000032834	Pwp2	0.6	0.0648043312018253	0.3	0.488571272561768	1.2	5.13650260050921E-5
ENSMUSG00000032839	Trpc1	-0.2	0.753236903771852			2.1	7.09555621833186E-6
ENSMUSG00000032840	Spring1	-0.2	0.604993549060594	-0.3	0.445075463518876	0.1	0.920337003841029
ENSMUSG00000032841	Prr5l	1.1	0.0970803349229813	1.2	0.0668326353856618	3.7	6.30842740501309E-7
ENSMUSG00000032842	Abcc10	-0.2	0.638670058273027			-1.6	3.1403794128082E-5
ENSMUSG00000032845	Alpk2					3.7	7.07584787206163E-4
ENSMUSG00000032846	Zswim6	-0.9	0.00209907790536577	-1.3	9.66646242156693E-6	-0.6	0.0694289308438338
ENSMUSG00000032849	Abcc4	1.0	6.47266840455266E-4	0.5	0.171667245180763	1.7	6.76865811277178E-9
ENSMUSG00000032850	Rnft2	0.6	0.388066910162614	0.3	0.761130054187057	1.4	0.0295481960977278
ENSMUSG00000032852	Rspo4					2.7	0.118620346543271
ENSMUSG00000032854	Ugt8a	0.3	0.723109634125358	-0.4	0.734310148712714	0.6	0.752538364989496
ENSMUSG00000032855	Pkd1	-0.4	0.147244626187844	-0.6	0.100565011630734	0.9	0.0204686324217586
ENSMUSG00000032860	P2ry2	-0.1	0.754806091534701	-0.8	0.00586234109404256	-0.3	0.738661968598581
ENSMUSG00000032867	Fbxw8	0.4	0.147056210756241			0.3	0.559986627291747
ENSMUSG00000032869	Psmf1					-0.1	0.736711193498331
ENSMUSG00000032870	Smap2	0.3	0.339035456241047	0.2	0.515469346057317	0.3	0.346687435025046
ENSMUSG00000032872	Cyb5r4	-0.3	0.256486858692328	-0.4	0.176236089366076	-0.5	0.0792307687808394
ENSMUSG00000032875	Arhgef17	0.4	0.38501134893716			1.8	2.45419013095031E-4
ENSMUSG00000032878	Ccdc85a	0.8	0.354868530625515	0.2	0.880452874454011	2.4	0.01175262615945
ENSMUSG00000032883	Acsl3	-1.6	3.5949480718509E-15	-1.8	1.83360337603911E-17	-3.3	4.40388619122017E-10
ENSMUSG00000032890	Rims3	-0.1	0.912682693449432	0.2	0.872690168815982	2.4	4.60449960879888E-5
ENSMUSG00000032897	Nfyc	-0.1	0.829393135482065	-0.1	0.764725165794153	-0.8	0.00720651517065754
ENSMUSG00000032898	Fbxo21	-0.4	0.194607876107931				
ENSMUSG00000032899	Styk1	-0.1	0.829039514507205			-2.2	0.00140981950409953
ENSMUSG00000032902	Slc16a1	-0.7	0.0250732496850234	-0.8	0.00161580196680711	-1.6	2.59038863126796E-4
ENSMUSG00000032905	Atg12	-0.2	0.424459468007232	-0.1	0.830937380772845	-0.4	0.260624322875898
ENSMUSG00000032908	Sgpp2	0.2	0.497244973219556	-0.2	0.565083886609609	-1.8	2.54505600220706E-4
ENSMUSG00000032911	Cspg4			0.4	0.363517397413781	1.9	1.82111726076889E-4
ENSMUSG00000032913	Lrig2	-0.3	0.481623033678794	-0.3	0.486478717779027	-0.1	0.86799473527699
ENSMUSG00000032915	Adgre4			0.4	0.705804778094695	2.5	0.0304829584262655
ENSMUSG00000032925	Itgbl1	0.1	0.926762610140624	-1.7	0.00716402988127111		
ENSMUSG00000032932	Hspa13	0.1	0.848145530192812	-0.2	0.613669176009916	0.5	0.241209524075042
ENSMUSG00000032939	Nup93	0.8	4.08721611726802E-4	0.5	0.171845283159913	1.2	3.0628718230822E-5
ENSMUSG00000032940	Rbm11			-0.5	0.664616962887798	1.4	0.159612270732988
ENSMUSG00000032946	Rasgrp2	-0.2	0.691218150606209	0.2	0.637032678483535	0.6	0.374301397959062
ENSMUSG00000032952	Ap4b1	0.2	0.810310926655265	0.1	0.874459932457259	-0.2	0.848341815295733
ENSMUSG00000032959	Pebp1	0.7	0.00341967663351826	0.9	0.0183647896548537	0.1	0.777701017888563
ENSMUSG00000032965	Ift57	-0.2	0.707960013156194	-0.2	0.726145304989834	2.2	8.87760923875551E-14
ENSMUSG00000032966	Fkbp1a	0.6	0.00295347060918154	0.5	0.157663839176514	1.1	1.00643929928373E-4
ENSMUSG00000032968	Inha	0.5	0.610105917611143	0.3	0.746609392362052	2.1	0.00465432933038816
ENSMUSG00000032977	Fam207a	0.3	0.227634802935989			-0.3	0.451767992022438
ENSMUSG00000032978	Guca2b	1.5	3.37380073116328E-8	1.3	0.00247422371387828	-2.9	7.77933979678487E-4
ENSMUSG00000032985	5730522E02Rik					-2.8	0.101116055168826
ENSMUSG00000032988	Slc16a8	-0.8	0.240631452899728	-1.1	0.156224901532058	-1.3	0.164678099760684
ENSMUSG00000032997	Chpf	0.7	0.103953856529157	0.7	0.248534699997155	1.5	0.0291333215077346
ENSMUSG00000032998	Foxj3	-0.7	0.00303541952478662	-0.8	0.00778289854420101	-0.3	0.420937445104262
ENSMUSG00000033004	Mycbp2	-0.1	0.725461746659269			1.5	9.38276015144317E-5
ENSMUSG00000033006	Sox10	-0.4	0.606173966260048			1.1	0.0327008648302191
ENSMUSG00000033007	Asic4			0.7	0.431507887089023	2.1	0.0881274581930029
ENSMUSG00000033009	Ogfod1			-0.2	0.650914707871325	0.1	0.907133850327247
ENSMUSG00000033014	Trim33	-0.2	0.481486122736337	-0.7	0.0208798576278136	-0.4	0.184977662969592
ENSMUSG00000033016	Nfatc1	0.2	0.681781577443495	0.1	0.821075412652396	0.6	0.0423355288752417
ENSMUSG00000033020	Polr2f	0.3	0.199226355252923	0.5	0.143727077539352	-0.4	0.239702626210329
ENSMUSG00000033021	Gmppa	0.6	0.0065348725309447	0.6	0.0617480905357214	-0.4	0.117580104384364
ENSMUSG00000033022	Cdo1	0.2	0.698261086250028	1.2	1.26115916801391E-4	-0.2	0.811363860119202
ENSMUSG00000033024	Klra9					1.3	0.501264047956641
ENSMUSG00000033029	1700088E04Rik	-0.1	0.958200283307179	-0.5	0.574315313275105	-0.6	0.533567740856899
ENSMUSG00000033031	Cip2a	1.0	3.80772962539847E-4	0.7	0.0560437990398276	0.6	0.46601291233618
ENSMUSG00000033032	Afap1l1			0.4	0.407113897262281	0.6	0.321281288139798
ENSMUSG00000033033	Calhm2	0.3	0.719607310627472	1.2	0.0120302690536572	1.7	0.00815557320533887
ENSMUSG00000033039	Micall1	-0.2	0.587393669322822	-0.9	0.0151630721257146	0.3	0.566963724933956
ENSMUSG00000033047	Eif3l	0.2	0.428341245492975	0.3	0.37996963146689	-0.5	0.0499379979738987
ENSMUSG00000033054	Npat			-0.2	0.632095243476879	-0.1	0.904370943580948
ENSMUSG00000033055	Ankrd54	0.8	0.0141327311713687	0.3	0.608138156127201	-0.1	0.924807689038847
ENSMUSG00000033059	Pygb	0.2	0.439814736423934	0.2	0.567846480308984	-0.7	0.0940454453935897
ENSMUSG00000033060	Lmo7	-0.6	0.0184671525574613	-1.3	2.2880779935345E-8	-1.1	0.158234589990565
ENSMUSG00000033061	Resp18	-0.8	0.0986166846821747	-0.1	0.837921592353605	1.7	1.90644947080982E-8
ENSMUSG00000033065	Pfkm			-0.5	0.187098176662945		
ENSMUSG00000033066	Gas7	0.1	0.869157255360288	0.1	0.912511365271222	2.3	1.06119795818289E-12
ENSMUSG00000033068	Entpd6	0.8	3.4281679037968E-4	0.8	0.00358603098695393	-1.4	1.17576148531685E-5
ENSMUSG00000033075	Senp1			-0.3	0.299694351920719	0.2	0.656673398176515
ENSMUSG00000033082	Clec1a	-0.2	0.86591366801509	0.2	0.87426345052572	2.2	0.0137147814651733
ENSMUSG00000033083	Tbc1d4	0.7	0.0850344495735712	1.3	8.8556266544504E-4	1.4	1.13739329851152E-4
