Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'dextran sodium sulphate induced colitis' at '2 day' vs 'normal' at '0 day'.tStat	condition2.foldChange	condition2.pValue	'dextran sodium sulphate induced colitis' at '7 day' vs 'normal' at '0 day'.tStat
ENSMUSG00000032487	Ptgs2	1417262_at	0.4	0.558275799151339	1.32718585102844	2.9	0.00671025292237543	5.36660331656552
ENSMUSG00000032491	Nradd	1429127_at				0.2	0.254224594360225	1.7086784451797
ENSMUSG00000032492	Pth1r	1417092_at	0.2	0.328212771516579	1.92646051858657	0.5	0.265812052256491	1.66172298590369
ENSMUSG00000032496	Ltf	1450009_at				0.5	0.286290462209251	1.58696751007022
ENSMUSG00000032498	Mlh1	1417360_at				-0.2	0.374965117833266	-1.31702270046365
ENSMUSG00000032500	Dclk3	1436532_at				-0.4	0.182501027720594	-2.03997595364321
ENSMUSG00000032501	Trib1	1424880_at	-0.1	0.874121529098391	-0.45201084413127	-0.1	0.745023132155922	-0.512741862282514
ENSMUSG00000032508	Myd88	1419272_at				0.5	0.00704384384660311	5.3086738130941
ENSMUSG00000032511	Scn5a	1458813_at				0.3	0.148680896061575	2.24229780177755
ENSMUSG00000032512	Wdr48	1426723_at				-0.5	0.12469802464198	-2.40030659583633
ENSMUSG00000032513	Gorasp1	1451671_at				-0.3	0.077690258836518	-2.84189932297406
ENSMUSG00000032515	Csrnp1	1434350_at				0.4	0.144265784618057	2.27751664261349
ENSMUSG00000032526	Ss18l2	1427955_a_at	-0.2	0.523487430468365	-1.40473995115937	-0.5	0.0221689100145199	-4.04310128492004
ENSMUSG00000032527	Pccb	1450969_at				-0.7	0.0347142514910159	-3.61223659016146
ENSMUSG00000032528	Vipr1	1455555_at	0.1	0.841358451155744	0.546532897658031	-0.6	0.374797299931594	-1.31822300266042
ENSMUSG00000032532	Cck	1419473_a_at	0.1	0.813170941252925	0.622912776599392	0.1	0.557124339344733	0.890767043200173
ENSMUSG00000032534	Cep63	1438409_at	-0.1	0.765701816562627	-0.75740037035863	-0.2	0.489753588769862	-1.03635020602683
ENSMUSG00000032536	Trak1	1428327_at	0.2	0.371009908638815	1.81002005428619	-0.3	0.302019329550976	-1.53074684258249
ENSMUSG00000032540	Abhd5	1417566_at	-0.2	0.651967123478788	-1.08859271631445	-0.3	0.365976899600222	-1.34159437109614
ENSMUSG00000032548	Slco2a1	1420913_at	-0.3	0.434697640540624	-1.63682262623301	0.1	0.528740952509379	0.951303459673423
ENSMUSG00000032549	Rab6b	1434914_at	0.2	0.271195505063613	2.12383037803388	0.1	0.753548778148947	0.497504735741925
ENSMUSG00000032551	1110059G10Rik	1418048_at	-0.1	0.662104982305832	-1.05935929311123			
ENSMUSG00000032555	Topbp1	1452241_at	-0.6	0.0137401900344201	-4.62703333708427	-0.3	0.403214188831449	-1.24072647470376
ENSMUSG00000032557	Uba5	1435247_at	-0.1	0.841201156013688	-0.546920365214213	0.1	0.774658634744853	0.455956307091664
ENSMUSG00000032561	Acpp	1441975_at				-0.2	0.540091073166845	-0.927416323135938
ENSMUSG00000032562	Gnai2	1435652_a_at				0.3	0.022849764277448	4.00994729202647
ENSMUSG00000032571	Pik3r4	1460352_s_at				0.2	0.15958652906276	2.17359139722131
ENSMUSG00000032572	Col6a4	1429072_at	0.2	0.696765469125857	0.958836161822111	0.3	0.359661194408658	1.35972402442546
ENSMUSG00000032575	Manf	1428112_at	-0.3	0.497319315109259	-1.47811857654863	-0.2	0.685915126013177	-0.627866962558089
ENSMUSG00000032577	Mapkapk3	1434815_a_at	0.3	0.217990826139801	2.36216762253525	-0.3	0.482381315011849	-1.0543965738896
ENSMUSG00000032578	Cish	1448724_at	0.1	0.619319446276429	1.16839262018705			
ENSMUSG00000032582	Rbm6	1440223_at				0.1	0.472493500232441	1.07524540239687
ENSMUSG00000032583	Mon1a	1428898_at				-0.3	0.108514470308095	-2.53534371674364
ENSMUSG00000032584	Mst1r	1420461_at	0.2	0.572936645511061	1.2905269922988	0.3	0.197878229335794	1.94991746056205
ENSMUSG00000032589	Bsn	1450467_at				-0.3	0.0583085039658744	-3.10712247602996
ENSMUSG00000032590	Apeh	1426030_a_at				-0.2	0.595909954776192	-0.813102731010207
ENSMUSG00000032594	Ip6k1	1452694_at	0.1	0.70089895302527	0.946214704997588	0.2	0.324314357363465	1.46132129068495
ENSMUSG00000032599	Ip6k2	1435319_at	0.2	0.561384416555428	1.31709583076226			
ENSMUSG00000032601	Prkar2a	1452915_at				-0.2	0.554363741463027	-0.896703825109802
ENSMUSG00000032602	Slc25a20	1423108_at	-0.1	0.788204444669872	-0.688134226848774	0.1	0.906885801316171	0.195387751038103
ENSMUSG00000032604	Qars	1456726_x_at	0.1	0.67782000755363	1.01580567217771			
ENSMUSG00000032606	Nicn1	1449376_at				-0.2	0.255785137682669	-1.70126031041269
ENSMUSG00000032609	Klhdc8b	1428221_at				0.1	0.648333038531815	0.702776490823247
ENSMUSG00000032624	Eml4	1429612_at				0.2	0.437533145475032	1.15654653454041
ENSMUSG00000032625	Thsd7a	1456721_at				0.1	0.742111257043629	0.518776315522063
ENSMUSG00000032633	Flcn	1438167_x_at	0.1	0.896605180250427	0.3821190785535			
ENSMUSG00000032640	Chsy1	1434316_at	0.2	0.512155537323824	1.43554318956625	1.0	0.0321897940949166	3.67737710741043
ENSMUSG00000032652	Crebl2	1435085_at				-0.2	0.343494546518995	-1.40622407476067
ENSMUSG00000032661	Oas3	1425374_at	-0.6	0.403445300742346	-1.72660645442645	-1.3	0.00968982197643732	-4.84546137715854
ENSMUSG00000032666	1700025G04Rik	1455732_at	0.1	0.744206381315151	0.822129977331024	0.4	0.268052652013982	1.65041058301255
ENSMUSG00000032667	Pon2	1429019_s_at	-0.1	0.811297643138869	-0.629579038327717			
ENSMUSG00000032673	Prorsd1	1460456_at	-0.2	0.322141108332739	-1.9471191932974	-0.4	0.0424112775895742	-3.41770204662881
ENSMUSG00000032679	Cd59a	1429830_a_at	0.3	0.403445300742346	1.72719450852619	0.5	0.254998909799571	1.7039647473607
ENSMUSG00000032688	Malt1	1456126_at				0.2	0.422432782404763	1.19485838570212
ENSMUSG00000032690	Oas2	1425065_at	-0.9	0.257428982811093	-2.18546964768835	-1.2	0.00765092028030122	-5.14944674530453
ENSMUSG00000032698	Lmo2	1454086_a_at				0.1	0.71017039440227	0.580209952547422
ENSMUSG00000032702	Kank1	1433742_at				-0.1	0.728684734364478	-0.544503052474924
ENSMUSG00000032714	Syde1	1431798_a_at				0.7	0.0713644316797966	2.92188603876105
ENSMUSG00000032718	Mansc1	1423284_at				-0.7	0.263707937281328	-1.66997891541776
ENSMUSG00000032719	Sbspon	1456335_at	0.1	0.821107240874439	0.600308828431501	-0.2	0.413255406398792	-1.2165368635897
ENSMUSG00000032724	Abtb2	1433453_a_at	0.3	0.747525549889686	0.812020494072684	-0.2	0.775711067769398	-0.453790559177021
ENSMUSG00000032725	Folr2	1451648_a_at				0.2	0.353316644403554	1.37656671925181
ENSMUSG00000032726	Bmp8a	1449873_at				-0.2	0.272958239856201	-1.63171447625449
ENSMUSG00000032727	Mier3	1460614_at	-0.7	0.0126793966418141	-4.71665758392005	-0.9	0.00304619050231732	-6.26920233358527
ENSMUSG00000032735	Ablim3	1434013_at				0.4	0.202183088911641	1.9301333348271
ENSMUSG00000032740	Ccdc88a	1437216_at	0.3	0.552998602410323	1.33685710071407	0.5	0.376633028072815	1.31233352376378
ENSMUSG00000032741	Tpcn1	1434930_at	0.1	0.774677792344343	0.733169840762957	-0.3	0.261830886698198	-1.67761847353886
ENSMUSG00000032743	Katnip	1435366_at				-0.3	0.170006985954612	-2.10671731179785
ENSMUSG00000032750	Gab3	1426589_at				0.3	0.172251071407543	2.09309585121875
ENSMUSG00000032754	Slc8b1	1417811_at	0.2	0.80059126807705	0.657961781994336	-0.1	0.628771062810829	-0.743573315660405
ENSMUSG00000032757	Bet1	1416866_at				-0.3	0.219201228623556	-1.8491309915078
ENSMUSG00000032763	Ilvbl	1454658_at				0.1	0.846790022595342	0.319582655012628
ENSMUSG00000032766	Gng11	1448942_at	-0.1	0.83314459718433	-0.575494851324661	-0.2	0.423084834014691	-1.19246167189392
ENSMUSG00000032769	Trpa1	1457164_at	0.5	0.100070957572749	2.99404958105102	0.7	0.0387093146984371	3.49839136355013
ENSMUSG00000032776	Mctp2	1457707_at	0.2	0.539295490438434	1.36725692836213			
ENSMUSG00000032786	Alas1	1424126_at	0.2	0.703270760900253	0.940231348680441	0.2	0.469006574083049	1.08264648073372
ENSMUSG00000032788	Pdxk	1427929_a_at				-0.2	0.2762976934085	-1.61924926470568
ENSMUSG00000032796	Lama1	1418153_at	0.3	0.151237739916206	2.68000337662757	1.2	0.00856256502533713	4.99028999272921
ENSMUSG00000032802	Srxn1	1426875_s_at	-0.2	0.68784468697452	-0.98586303659916	0.3	0.309629136379646	1.50473388929869
ENSMUSG00000032816	Igdcc4	1416473_a_at				-1.1	0.11537869514199	-2.48193214025066
ENSMUSG00000032826	Ank2	1434265_s_at	0.1	0.655400669965561	1.07796067042991	0.1	0.761379304282945	0.479609149860219
ENSMUSG00000032827	Ppp1r9a	1456072_at	-0.1	0.945908975742068	-0.222161527754735	-0.9	0.0553670092591392	-3.15139900486724
ENSMUSG00000032839	Trpc1	1421096_at				0.1	0.888070490184652	0.2354563114816
ENSMUSG00000032841	Prr5l	1452834_at	0.1	0.838194528528315	0.556299036606534	0.5	0.0942483182272649	2.66826236280323
ENSMUSG00000032842	Abcc10	1428009_a_at	-0.1	0.833510166148944	-0.566782161611537			
ENSMUSG00000032846	Zswim6	1434967_at				0.2	0.365976899600222	1.34172427091348
ENSMUSG00000032849	Abcc4	1443870_at	0.1	0.731610431058219	0.863223710171942	0.4	0.327248125174826	1.45182539956834
ENSMUSG00000032854	Ugt8a	1419064_a_at				-0.1	0.727377987235726	-0.546903314666521
ENSMUSG00000032875	Arhgef17	1433682_at				0.3	0.0838769872364915	2.77750963445984
ENSMUSG00000032883	Acsl3	1452771_s_at	-0.3	0.549507550440589	-1.34542251460799	-1.1	0.0140965208335392	-4.51061961324779
ENSMUSG00000032899	Styk1	1437190_at	0.1	0.84697581847886	0.532974975514033	-0.8	0.28638492745189	-1.58580221438304
ENSMUSG00000032902	Slc16a1	1415802_at	0.2	0.738662890967315	0.84352872424465	-0.3	0.33617924954487	-1.4273602079587
ENSMUSG00000032908	Sgpp2	1457867_at				-0.5	0.367370391088911	-1.33762220985179
ENSMUSG00000032911	Cspg4	1450944_at				0.3	0.0356461724600364	3.57252915126301
ENSMUSG00000032913	Lrig2	1460025_at	0.1	0.795951122563565	0.670733752767147	0.2	0.526016502078785	0.957424532770098
ENSMUSG00000032915	Adgre4	1451563_at				0.3	0.0734851141984692	2.89393815855169
ENSMUSG00000032932	Hspa13	1433772_at	-0.2	0.332852485324654	-1.91168794388781			
ENSMUSG00000032939	Nup93	1424291_at				0.4	0.0966983310776413	2.64053490420286
ENSMUSG00000032965	Ift57	1418929_at				0.4	0.372089838760252	1.3258034366083
ENSMUSG00000032966	Fkbp1a	1456196_x_at				0.4	0.0123415698499433	4.62288899170144
ENSMUSG00000032998	Foxj3	1435362_at				-0.1	0.816020728638858	-0.381076331501312
ENSMUSG00000033004	Mycbp2	1454900_s_at				0.3	0.166962343190161	2.12456996991637
ENSMUSG00000033021	Gmppa	1460594_a_at				0.1	0.827129108445684	0.357795131183675
ENSMUSG00000033022	Cdo1	1448842_at	-0.8	0.0591207173744925	-3.38576974537707	-1.4	0.022329944018682	-4.03614639456214
ENSMUSG00000033031	Cip2a	1449699_s_at	-0.8	0.0297207324065385	-3.94648036131075	-0.5	0.470005687157843	-1.08066872284758
ENSMUSG00000033032	Afap1l1	1454727_at	-0.1	0.742136715119625	-0.829975071747383	-0.3	0.316827987532092	-1.48322557063458
ENSMUSG00000033039	Micall1	1460556_at				0.2	0.142706212856242	2.28704609356303
ENSMUSG00000033054	Npat	1456485_at				-0.3	0.036124038300001	-3.56231814528094
ENSMUSG00000033059	Pygb	1433504_at	0.3	0.182965758259362	2.52642838798609			
ENSMUSG00000033060	Lmo7	1455056_at	-0.1	0.833369795025969	-0.569918040888033	-0.3	0.556139051204594	-0.892390359450992
ENSMUSG00000033061	Resp18	1417988_at				-0.4	0.313899887246913	-1.49222201352791
ENSMUSG00000033066	Gas7	1457270_at				0.4	0.201519308601911	1.93300071318415
ENSMUSG00000033068	Entpd6	1460433_at				-0.1	0.757987355328612	-0.487855659498401
ENSMUSG00000033102	Cdc14b	1429418_at	0.3	0.329602351751703	1.92186731377316	0.4	0.0190709202088134	4.17010728828553
ENSMUSG00000033105	Lss	1420013_s_at	0.3	0.41124114039587	1.69417144430997	0.1	0.608441041198663	0.786033985470131
ENSMUSG00000033106	Slc7a6os	1429596_at	0.1	0.660254619954651	1.06497788140751	-0.1	0.711593848136406	-0.576288658393787
ENSMUSG00000033111	3830406C13Rik	1436388_a_at				-0.1	0.789646205472244	-0.428960978390334
ENSMUSG00000033114	Slc35d2	1453300_at	0.1	0.683333368697566	0.995239098015099	0.2	0.272364375286936	1.63392375081358
ENSMUSG00000033149	Phldb2	1454862_at	0.4	0.124572515488052	2.83666851162104	0.4	0.300256394136648	1.53653763873697
ENSMUSG00000033156	Cst10	1449447_at	-0.1	0.797775514097524	-0.666983833054468			
ENSMUSG00000033159	Cnppd1	1427879_at				0.1	0.625130425117615	0.752405193734071
ENSMUSG00000033161	Atp1a1	1451071_a_at	-0.1	0.938032046777963	-0.25065546022349	-0.5	0.116057317331267	-2.4759470311176
ENSMUSG00000033166	Dis3	1426609_at	-0.4	0.095916620834063	-3.02943786037615	0.1	0.739741486875466	0.523042120894517
ENSMUSG00000033174	Mgll	1426785_s_at	0.3	0.549507550440589	1.34518138024612	0.3	0.413458548243985	1.21564391773513
ENSMUSG00000033187	BC016579	1424941_at	0.1	0.885258432991476	0.419374965747483	-0.7	0.283557103852198	-1.59528146022829
ENSMUSG00000033191	Tie1	1416238_at	0.1	0.617872656726283	1.17330157180458	0.8	0.0927125845369482	2.68019431308103
ENSMUSG00000033192	Lpcat2	1434945_at	-0.1	0.835430346291012	-0.563650658739839	-0.2	0.268608116632321	-1.64841608932365
ENSMUSG00000033200	Tpsg1	1449564_at	0.1	0.867042523621255	0.479152558454237	-0.9	0.0861376856042417	-2.75258389226024
ENSMUSG00000033207	Mamdc2	1453152_at	0.1	0.955074814167825	0.189950768245493	-0.4	0.540077517424531	-0.927570906607492
ENSMUSG00000033209	Ttc28	1419584_at	0.3	0.235520544432898	2.27439618560726	0.2	0.544634137008442	0.918722967806251
ENSMUSG00000033213	AA467197	1434046_at	-0.2	0.667045021542893	-1.04146304473943	-0.7	0.204897460414229	-1.91684057973696
ENSMUSG00000033216	Eefsec	1416964_at				0.1	0.747386714791956	0.508946867202621
ENSMUSG00000033220	Rac2	1417620_at				0.5	0.0909972553337601	2.70172312648447
ENSMUSG00000033222	Ttf2	1428522_at	-0.3	0.0428793763464889	-3.63319200984665	-0.1	0.576071270619507	-0.853425521298023
ENSMUSG00000033228	Scaf11	1452885_at	-0.1	0.76231305948231	-0.768552843511431	0.4	0.0363418638789371	3.55542647348526
ENSMUSG00000033253	Szt2	1440819_s_at	-0.1	0.751086517505376	-0.79957894742478	-0.1	0.493504174745486	-1.02808812767885
ENSMUSG00000033256	Shf	1436167_at	-0.4	0.0193534678847392	-4.30646926955472	-0.4	0.133944427319055	-2.34137301467618
ENSMUSG00000033278	Ptprm	1422541_at				0.5	0.22616303037983	1.82302105792908
ENSMUSG00000033285	Wdr3	1433746_at				0.1	0.513303702262106	0.982706948086392
ENSMUSG00000033287	Kctd17	1435525_at	0.3	0.150592021058642	2.68447243646393	0.2	0.288864922664929	1.57585263936006
ENSMUSG00000033294	Noc4l	1423826_at				0.2	0.263192886893399	1.67227175223324
ENSMUSG00000033295	Ptprf	1420843_at	0.1	0.70753186763439	0.929794630597866	-0.1	0.759413717908767	-0.483950285864039
ENSMUSG00000033306	Lpp	1455314_at	0.4	0.0586115293958085	3.39389471323312	0.5	0.0471558748012365	3.30976573379117
ENSMUSG00000033307	Mif	1416335_at	-0.3	0.0844174098903381	-3.12874503927308	0.3	0.293820319385119	1.55980092011554
ENSMUSG00000033308	Dpyd	1427946_s_at				-0.6	0.477608340109597	-1.06423331954192
ENSMUSG00000033318	Gstt2	1417883_at				-0.4	0.188802095195656	-2.00350249923722
ENSMUSG00000033319	Fem1c	1428890_at				-0.2	0.124274783288377	-2.40371603845609
ENSMUSG00000033323	Ctdp1	1452697_at				0.4	0.143529795615651	2.28165451965905
ENSMUSG00000033327	Tnxb	1450798_at	0.1	0.651967123478788	1.08897192499792	-0.1	0.900988286100118	-0.207910368838522
ENSMUSG00000033350	Chst2	1422758_at	0.3	0.421536209996874	1.669528454922	0.2	0.599337075558725	0.806799889892397
ENSMUSG00000033355	Rtp4	1418580_at	-1.3	0.16822284117192	-2.59238716615088	-1.5	0.0168448428894769	-4.31702016128835
ENSMUSG00000033356	Pus7l	1428800_a_at				0.1	0.508294566358222	0.994474073274001
ENSMUSG00000033361	Prrg3	1439549_at				0.2	0.346655086983182	1.39725614648309
ENSMUSG00000033364	Usp37	1434242_at	-0.2	0.503405603116246	-1.46406287044032			
ENSMUSG00000033365	Ipo13	1433464_at	-0.1	0.782044839178409	-0.704662248625516			
ENSMUSG00000033373	Fntb	1434309_at				-0.1	0.486966773714624	-1.0422450960693
ENSMUSG00000033377	Palmd	1417251_at	0.2	0.634749886753375	1.12849619312547	-0.2	0.372245144411216	-1.32498086647602
ENSMUSG00000033382	Trappc8	1428969_at				-0.3	0.0655334467162273	-2.99798443455053
ENSMUSG00000033386	Frrs1	1423465_at	0.2	0.626269315679007	1.14972580860574	0.3	0.226086479245766	1.82337624729743
ENSMUSG00000033389	Arhgap44	1455144_s_at	0.3	0.559979141197684	1.3222063576208	0.2	0.593812360576847	0.817123755484765
ENSMUSG00000033392	Clasp2	1424836_a_at				0.4	0.0802822589055193	2.81241199689592
ENSMUSG00000033400	Agl	1429083_at	0.3	0.177417156008686	2.54718801591655			
ENSMUSG00000033411	Ctdspl2	1435320_at	-0.2	0.573198215258638	-1.28747596825774			
ENSMUSG00000033416	Gucd1	1428071_at	-0.1	0.740536376988064	-0.836799754580254	-0.3	0.351258688835053	-1.38256829148057
ENSMUSG00000033419	Snap91	1416688_at				0.1	0.714687134860625	0.569707897694103
ENSMUSG00000033420	Antxr1	1451446_at	0.3	0.241387722973914	2.2466114594595	0.9	0.118515838697129	2.45683377626175
ENSMUSG00000033423	Eri3	1425265_a_at	-0.1	0.804114305234909	-0.645597912891719			
ENSMUSG00000033427	Upb1	1460244_at	0.2	0.698189050189551	0.955331153020281	-0.3	0.156834715760255	-2.18746007741748
ENSMUSG00000033429	Mcee	1438477_a_at				-0.7	0.0550419718230801	-3.15617409838764
ENSMUSG00000033436	Armcx2	1456739_x_at	0.4	0.223385024252769	2.33039270921252	0.3	0.470802077251411	1.07886611387431
ENSMUSG00000033439	Trmt13	1453824_at				-0.1	0.393879559773007	-1.26951070149663
ENSMUSG00000033446	Lpar6	1428615_at	0.3	0.0187860851778406	4.33651270614987	0.3	0.0377842652436493	3.51884116228872
ENSMUSG00000033453	Adamts15	1427056_at	0.3	0.728943769788703	0.871336072828452	0.8	0.0773986007222117	2.84460173216214
ENSMUSG00000033460	Armcx1	1425914_a_at	0.1	0.874036506471246	0.458064999023671	-0.1	0.78071146170027	-0.444738202992114
ENSMUSG00000033467	Crlf2	1418097_a_at				0.8	0.0283050135200478	3.7880597581043
ENSMUSG00000033502	Cdc14a	1436913_at	0.1	0.773046679241821	0.743099440772612	-0.5	0.156072319400796	-2.19309709570402
ENSMUSG00000033508	Asprv1	1452732_at				0.3	0.374802224688181	1.31796095470443
ENSMUSG00000033526	Ppip5k1	1460584_at				-0.2	0.39960280782316	-1.25101756812745
ENSMUSG00000033530	Ttc7b	1433460_at	0.1	0.709923600714375	0.924066908193679	0.4	0.158326347805973	2.17990505449607
ENSMUSG00000033538	Casp4	1449591_at	-0.2	0.623977300328097	-1.15598646190598	0.1	0.74150483823905	0.519897742050916
ENSMUSG00000033542	Arhgef5	1452304_a_at				0.1	0.711593848136406	0.575862176471727
ENSMUSG00000033543	Gtf2a2	1433528_at	-0.1	0.813702989620301	-0.618139591089663			
ENSMUSG00000033544	Angptl1	1455224_at	0.1	0.906350075347676	0.345005747109209	-0.8	0.0580821999731263	-3.11284834102954
ENSMUSG00000033545	Znrf1	1424384_a_at				0.5	0.0498773292701919	3.24684247511137
ENSMUSG00000033554	Dph5	1452839_at	-0.2	0.21418973745984	-2.38008840610141			
ENSMUSG00000033557	Fam20b	1451668_at				-0.1	0.653129937941649	-0.692935319211349
ENSMUSG00000033576	Apol6	1429195_at	0.1	0.775939160331753	0.726610436446596	0.3	0.409284481928317	1.22548456351412
ENSMUSG00000033577	Myo6	1433942_at				0.1	0.806122612053161	0.401311554881801
ENSMUSG00000033578	Tmem35a	1416710_at	-0.1	0.939868493327882	-0.246076634936048	-0.6	0.0471967122868798	-3.30533202188415
ENSMUSG00000033579	Fa2h	1426960_a_at	-0.1	0.765479910577835	-0.758735519213978	-0.3	0.487433303443434	-1.04144617197434
ENSMUSG00000033581	Igf2bp2	1439764_s_at	-0.1	0.924691472216329	-0.292806273970571	-0.1	0.77996427792355	-0.44601937843786
ENSMUSG00000033585	Ndn	1435383_x_at	0.3	0.420184470636989	1.67343995212834			
ENSMUSG00000033589	Reep4	1428478_at				-0.2	0.557206438965557	-0.890312750743945
ENSMUSG00000033590	Myo5c	1424933_at	0.4	0.471786893313076	1.53820072181825	-0.6	0.311465891913011	-1.49946618493735
ENSMUSG00000033596	Rfwd3	1423882_at				-0.2	0.428779588295092	-1.17810224869269
ENSMUSG00000033610	Pank1	1418715_at				-1.0	0.156846851392709	-2.18721017377825
ENSMUSG00000033615	Cplx1	1448832_a_at				-0.1	0.791244080752949	-0.42646314583191
ENSMUSG00000033623	Pcgf3	1428423_at	0.1	0.634749886753375	1.12734185935086	-0.1	0.600705850620457	-0.803914060693919
ENSMUSG00000033624	Pdpr	1459869_x_at	-0.2	0.776766051158895	-0.72126330819851			
ENSMUSG00000033629	Hacd3	1433706_a_at	-0.2	0.568312454661607	-1.30175710601383	-0.3	0.086811113854145	-2.74671106730371
ENSMUSG00000033644	Piwil2	1449170_at				0.2	0.242058603463219	1.75971523195819
ENSMUSG00000033669	Zfp7	1451323_at	0.3	0.351487170503876	1.86143272361518	-0.1	0.726779433810106	-0.548074578277407
ENSMUSG00000033671	Cep350	1455072_at				-0.1	0.593812360576847	-0.816943914244661
ENSMUSG00000033684	Qsox1	1420832_at				0.3	0.307366724519316	1.51125872720424
ENSMUSG00000033685	Ucp2	1448188_at	0.2	0.653371779944655	1.08172217158145	0.2	0.197596728270346	1.95173567131701
ENSMUSG00000033697	Arhgap39	1447521_x_at				-0.3	0.308683243003765	-1.50743316344786
ENSMUSG00000033703	Fcsk	1437337_x_at	0.2	0.613090139475393	1.18467374746638	-0.5	0.176657562849647	-2.06964399891827
ENSMUSG00000033705	Stard9	1436324_at				0.3	0.292519268160829	1.56345918098312
ENSMUSG00000033713	Foxn3	1436925_at	0.3	0.30059003740798	2.01655099098498			
ENSMUSG00000033715	Akr1c14	1418979_at	-0.3	0.422283294888125	-1.66572334541054	-2.0	0.107929632595422	-2.54110435150749
ENSMUSG00000033717	Adra2a	1433600_at	-0.4	0.813170941252925	-0.623456757511475			
ENSMUSG00000033720	Sfxn5	1436618_at	0.3	0.496899968662393	1.48040535796281	-0.1	0.855808098107523	-0.300640398198412
ENSMUSG00000033721	Vav3	1417122_at	-0.1	0.868681810532824	-0.471056939496449	0.2	0.373108719745202	1.32282439747554
