Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'acute DSS-induced colitis; 1x DSS, no recovery' vs 'none; none'.tStat	condition2.foldChange	condition2.pValue	'chronic DSS-induced colitis; 1x DSS, recovery' vs 'none; none'.tStat	condition3.foldChange	condition3.pValue	'chronic DSS-induced colitis; 2x DSS, additional recovery' vs 'none; none'.tStat	condition4.foldChange	condition4.pValue	'chronic DSS-induced colitis; 2x DSS, recovery' vs 'none; none'.tStat	condition5.foldChange	condition5.pValue	'chronic DSS-induced colitis; 3x DSS, recovery' vs 'none; none'.tStat
ENSMUSG00000044681	Cnpy1	10528864				-0.1	0.238868410370495	-1.75433860272334	-0.1	0.564023595726222	-0.820407701638546						
ENSMUSG00000044689	Gm13749	10346938	0.1	0.593171355279623	0.731745785637164	0.2	0.141036994460502	2.16464204201863				0.1	0.498523723691586	1.01053692190017	0.3	0.0406921363738663	2.89426844803575
ENSMUSG00000044694	2010007H06Rik	10585282	-0.3	0.0110001865198242	-3.91095286618209												
ENSMUSG00000044701	Il27	10567987				0.1	0.619178537060442	0.826383104933998							0.3	0.00538120107067357	4.49302955996052
ENSMUSG00000044702	Palb2	10567663													-0.2	0.115489409331301	-2.12170619941535
ENSMUSG00000044703	Phf11a	10420483	0.8	0.0477611015596421	2.77085014470647	0.7	0.00408462890286084	4.797134381696	0.4	0.0430072608802396	2.93830912008565	0.5	0.0133623880972304	3.79507918258018	0.4	0.0256990944678312	3.23311707749993
ENSMUSG00000044705	Olfr670	10566409	0.1	0.468643185974823	0.976690114009396				-0.1	0.695845667053099	-0.574985112703109				0.1	0.472910082069147	0.956504702714104
ENSMUSG00000044707	Ccnjl	10375313	-0.7	0.00679663138145708	-4.31217857365088	-0.4	0.0299740282477868	-3.27334873552703	-0.3	0.0163559299581099	-3.69828764269551	-0.3	0.198271038965018	-1.83284907442449	-0.3	0.0615787407462768	-2.58790622835786
ENSMUSG00000044708	Kcnj10	10351781				0.4	0.016769712190941	3.71253170969805	0.4	0.00298963562772312	5.19268465166859	0.2	0.0367764038467563	3.07697829973024	0.3	0.027168327860136	3.19192230924011
ENSMUSG00000044712	Slc38a6	10396383				-0.2	0.12089351063959	-2.27784397949391	-0.1	0.298335646189538	-1.43078042469978						
ENSMUSG00000044715	Gskip	10398124				-0.2	0.0825425557322259	-2.55629398465393	-0.1	0.355688837799526	-1.27360048817624				-0.1	0.42314782162383	-1.06221065638623
ENSMUSG00000044716	Dok7	10521371	-0.2	0.307312278193482	-1.35954555815769				-0.2	0.107227975312475	-2.24585767920328						
ENSMUSG00000044719	E230025N22Rik	10458368	0.1	0.59685589933261	0.723898598277908										0.2	0.0485163351693811	2.76547890264061
ENSMUSG00000044734	Serpinb1a	10408557							-0.2	0.0689793586954067	-2.57739499402002				-0.2	0.0724209812943445	-2.46924743856919
ENSMUSG00000044748	Defb1	10570741	0.1	0.6483698875371	0.629925638120368	0.1	0.649808784056291	0.76535964209578	0.8	0.0377474026558522	3.03875689613538	-0.1	0.524172491931829	-0.959158898247837			
ENSMUSG00000044749	Abca6	10392601	-0.3	0.01582385127286	-3.61218257320063	-0.2	0.18952321838738	-1.9357779063904	-0.2	0.160074950404924	-1.93867177959246	-0.2	0.0781338426744499	-2.52993910873356	-0.2	0.0197588056117787	-3.4293426047488
ENSMUSG00000044768	Macir	10356932	0.2	0.251799007403074	1.52793953432374												
ENSMUSG00000044770	Scml4	10362861	-0.4	0.0224776564664099	-3.34050554684957												
ENSMUSG00000044772	Sntn	10412729													-0.2	0.178169067708752	-1.78911709453684
ENSMUSG00000044783	Hjurp	10356461				-0.2	0.078034871305538	-2.59801307423502	-0.3	0.145381789089388	-2.016284841677	-0.2	0.0179719660003947	-3.57687460628293	-0.2	0.140453979933433	-1.97463529692535
ENSMUSG00000044786	Zfp36	10561453	0.4	0.112439864425157	2.13649165424954							0.2	0.301628714102698	1.48642528590612			
ENSMUSG00000044788	Fads6	10392894				0.1	0.58976473835086	0.885681091010047	-0.2	0.13977576458395	-2.04639907805571	-0.1	0.560407177726116	-0.887090230062957			
ENSMUSG00000044791	Setd2	10589565	-0.4	0.0441708287840924	-2.82686336525572	-0.2	0.155165111306243	-2.09103741199727	-0.3	0.0114802986837919	-3.99052313974513	-0.2	0.0853373163591583	-2.4677146284369	-0.4	0.00248413642355491	-5.19706490532965
ENSMUSG00000044798	Olfr923	10584466	0.2	0.405866897204668	1.11386334235716	0.1	0.539247762808766	0.994383572427738	0.1	0.595861857569689	0.75929237059364	0.1	0.73882032985648	0.534854172503565	0.1	0.608169842000823	0.694540282272142
ENSMUSG00000044801	Olfr159	10512628										0.1	0.729223751050619	0.554951910231298	0.1	0.202655569878822	1.68761337724007
ENSMUSG00000044807	Zfp354c	10385635	-0.2	0.341823802817521	-1.26692764578853				0.1	0.332794546489038	1.33420263224125	-0.2	0.22801456390591	-1.72202002751257	0.1	0.341213727710368	1.25821921418582
ENSMUSG00000044811	Cd300c2	10392815	1.0	0.00224703498404876	5.41338341414758	0.8	3.67707493456711E-5	9.48132504562097	0.6	0.00390522631389746	4.946820973663	0.7	2.43166174560007E-4	6.94080167289481	0.8	5.02502636950834E-4	6.95118863994043
ENSMUSG00000044814	Olfr543	10566136										0.1	0.516606296218981	0.974761636643187			
ENSMUSG00000044819	Oxgr1	10422387				0.2	0.0833290932144478	2.54863418740374							0.2	0.143270240136483	1.95837068274168
ENSMUSG00000044824	Olfr545	10566140							-0.1	0.461099856781753	-1.02659591851784						
ENSMUSG00000044827	Tlr1	10530145	-0.2	0.394394421365016	-1.14166130755389	-0.1	0.421298018310233	-1.24591458791857	-0.4	0.0359784538164073	-3.07872831844022	-0.2	0.27973132693641	-1.55256397806785	-0.3	0.0549479418235727	-2.6758159915872
ENSMUSG00000044835	Ankrd45	10351056										-0.1	0.649748342869232	-0.711933551769718	0.3	0.0519486461972221	2.71424055784758
ENSMUSG00000044847	Lsm11	10385365				-0.1	0.255028912346853	-1.69918898014234	-0.1	0.215252017705524	-1.70686435335281				-0.2	0.0201583469091664	-3.41197563567816
ENSMUSG00000044854	1700056E22Rik	10360832	0.2	0.282670137488893	1.43110923570214	0.2	0.043390018177048	3.01119180191691	0.4	0.0419501170599813	2.9583476514402	0.3	0.0528090296577742	2.8193724905202	0.4	0.0101478951258917	3.96142696650764
ENSMUSG00000044857	Lemd2	10449327							0.1	0.228812575861229	1.65574674410133				0.2	0.0380068733715521	2.94722365614167
ENSMUSG00000044860	Gm1123	10595914	-2.1	0.00781772201684711	-4.19526346391161	-0.3	0.254902794050219	-1.69996253179894	-0.9	0.00411604184138326	-4.89983925311125	-0.9	0.00810103555117673	-4.15983865010202	-1.1	0.00170026821475634	-5.56379790301649
ENSMUSG00000044863	Defb36	10477134													-0.1	0.463823737519863	-0.975872762295888
ENSMUSG00000044864	Ankrd50	10497920							0.3	0.00987626114978485	4.11931153263075				0.2	0.0513439885617546	2.72210193648026
ENSMUSG00000044876	Zfp444	10549813	-0.1	0.644596063192387	-0.638491300200736				0.1	0.478441460486912	0.991582578469347						
ENSMUSG00000044894	Uqcrq	10385818	0.3	0.0440402524653109	2.82977125560373	0.3	0.0353815114104066	3.15926363910276									
ENSMUSG00000044897	Olfr821	10367528				-0.1	0.805366507520538	-0.452035192358748							0.2	0.230841239842984	1.58691282752315
ENSMUSG00000044899	Olfr649	10566324				0.1	0.464871538630318	1.15030972692271	0.1	0.361172091182822	1.25959864315343	0.2	0.171180398328578	1.94793003746389	0.2	0.0895787776462836	2.3097178584613
ENSMUSG00000044906	4930503L19Rik	10459643	0.4	0.13903497638728	1.98086515856108	0.2	0.151812905499052	2.10702020443312	0.4	0.00575292322025324	4.58454689026783	0.4	0.00605527163747415	4.38224905629418	0.4	0.00141990257459389	5.75317396205382
ENSMUSG00000044912	Syt16	10396454	0.2	0.183662244778866	1.77400176507641	0.1	0.398785767128504	1.3008075302329	0.2	0.175561511714247	1.86599915036129	0.1	0.391247710823833	1.25257063673382	0.3	0.0670532024505744	2.52494687435362
ENSMUSG00000044921	Rassf9	10366153	-1.0	4.11976148742177E-4	-7.60440516920489	-0.6	0.00509888333552809	-4.61655801219458	-0.2	0.147678615347099	-2.00527729888155	-0.4	0.0240019806381945	-3.37810655544534	-0.6	0.00160262580596932	-5.63229885326976
ENSMUSG00000044923	Olfr1030	10473485										-0.1	0.441222521281085	-1.13690198452469			
ENSMUSG00000044933	Sstr3	10430365				0.1	0.561533791571377	0.945393203250266	0.1	0.564157373145018	0.82014824862086						
ENSMUSG00000044934	Zfp367	10410092							-0.1	0.489014192012722	-0.970464128798254	-0.2	0.100926899021527	-2.34417144338109	-0.2	0.136870347981175	-1.99485639807339
ENSMUSG00000044938	Klhl31	10587255				0.1	0.390923618524869	1.31965664477568	-0.1	0.379460405090946	-1.21393335589833				0.1	0.391122678582763	1.13391041894939
ENSMUSG00000044948	Cfap43	10468413	0.4	0.102839652250457	2.20261052625334	0.2	0.319085104388708	1.50706473994402	0.6	0.00162921825423546	5.77791970429103	0.4	0.0602985084705963	2.72459552419143	0.6	9.78474856339758E-4	6.1576875306168
ENSMUSG00000044949	Ubtd2	10375079													0.2	0.160193046509925	1.87253885429369
ENSMUSG00000044950	Pwwp2a	10375326							-0.3	0.0255434338670848	-3.33963425255018						
ENSMUSG00000044951	Mylk4	10408543				0.1	0.547827225478141	0.975811141837727	0.1	0.304421800694517	1.41169593712895						
ENSMUSG00000044952	Kctd21	10555039	-0.2	0.167139314458923	-1.84612051855076				-0.1	0.522792480043803	-0.901529236964988						
ENSMUSG00000044957	Pp2d1	10451800	0.2	0.220367232716874	1.63266701422687	0.1	0.708690752984784	0.645014317051636							0.1	0.704822458470351	0.522718062365723
ENSMUSG00000044966	Fbxo48	10374400	-0.2	0.213959978675112	-1.656531430377	-0.3	0.0677581462334517	-2.69818598791581	-0.3	0.202856157825374	-1.75475012569853	-0.4	0.0153159938455944	-3.69802213098528	-0.4	0.0128333152069018	-3.77103572631444
ENSMUSG00000044968	Napepld	10528332	-0.8	0.00114255302342604	-6.18398953686805	-0.4	0.00287523843568461	-5.06356139940288	-0.4	0.00281161234740117	-5.25120207662726	-0.3	0.00821573065850428	-4.14954730404508	-0.6	0.00228091882311083	-5.27197380876219
ENSMUSG00000044982	Sft2d3	10457961				0.1	0.556825427768818	0.956086906307436							0.2	0.0838490378991757	2.35987676310357
ENSMUSG00000044985	Olfr124	10445158							-0.2	0.025482263735194	-3.34143353221865						
ENSMUSG00000044986	Tst	10430319	-0.4	0.066912458239033	-2.52075111287123				-0.1	0.36738763569304	-1.24369437653584	-0.3	0.0395916328068304	-3.02085572898087			
ENSMUSG00000044988	Ucn3	10407431													0.2	0.299313546843806	1.36895251950977
ENSMUSG00000044991	Shld1	10476349										0.2	0.165709610232817	1.97358012302881			
ENSMUSG00000044994	Olfr1426	10466282							0.2	0.0741131505815127	2.52347460906399	0.1	0.217289593183669	1.76093186902682	0.3	0.0108300854128542	3.90464796078751
ENSMUSG00000044997	E130304I02Rik	10552240							0.2	0.148733881925991	1.99882596239845						
ENSMUSG00000045005	Fzd5	10355152	-0.3	0.195875725926209	-1.72486189063002							-0.2	0.132394336905471	-2.14438751224179			
ENSMUSG00000045007	Tubg2	10381260	-0.3	0.0395350802142369	-2.91048867492481												
ENSMUSG00000045008	9030612E09Rik	10362874	0.1	0.562004168791684	0.79062829668981				-0.1	0.602226988687892	-0.747452481992246				0.1	0.487271856167557	0.927003027487072
ENSMUSG00000045009	Prrt3	10546936				0.1	0.572090833850348	0.923273053378743	-0.1	0.57499506881763	-0.79919885848883	-0.1	0.561866898071418	-0.88422667734781			
ENSMUSG00000045010	Gm4779	10606060	0.1	0.425467148157067	1.07090119036159				0.1	0.525285758827387	0.896830893936896	0.1	0.486378943649787	1.0377946059417			
ENSMUSG00000045013	Olfr711	10566620	0.2	0.244697116126588	1.5513822509356				0.1	0.464111835543312	1.02004788710938	0.2	0.117987319534255	2.22981545567809	0.4	0.00225025775838328	5.28745126569689
ENSMUSG00000045019	Acer1	10452202	-1.3	0.00714587710134902	-4.26740865525036	-0.4	0.00776246162876435	-4.29612210123608	-0.5	0.0213704101841887	-3.47586715345387	-0.6	0.0170125958519453	-3.61925162503437	-0.7	0.0391922684707925	-2.92273138407685
ENSMUSG00000045027	Prss22	10448409	0.2	0.191599882748501	1.74201948572336	-0.1	0.793881036022586	-0.477010314442462	0.5	0.0731543402440289	2.53225015593911	0.1	0.750109258496738	0.513829268056598	0.1	0.565740691539588	0.773959926834884
ENSMUSG00000045030	Olfr1443	10461750	-0.1	0.541770287077672	-0.829175228648995				-0.1	0.650898593118027	-0.658018292633292	-0.2	0.332246776852192	-1.3995883459882			
ENSMUSG00000045031	Cetn4	10497894	0.2	0.233189303894623	1.58878387236551				0.2	0.0841583755872481	2.42667078673506	0.1	0.311759185552823	1.45611200254607	0.5	9.81552189468388E-4	6.15182267688529
ENSMUSG00000045034	Ankrd34b	10406590				0.1	0.678614774131895	0.702910743482355	-0.1	0.625368429811595	-0.703880977818104				-0.2	0.338092567511746	-1.26648014748361
ENSMUSG00000045036	Tmem232	10452450	0.1	0.623756854765539	0.674937763956187												
ENSMUSG00000045038	Prkce	10447294	-0.4	0.00124323599401121	-6.09074187624345				-0.2	0.20160736067169	-1.75945935345148				-0.1	0.233022554525094	-1.57862281798734
ENSMUSG00000045052	Prlhr	10468810				-0.1	0.58649990625269	-0.893317080152992									
ENSMUSG00000045053	Kcng3	10453256	-0.2	0.353197040106716	-1.23948287164893												
ENSMUSG00000045062	Pcdhb7	10455071	0.3	0.0652601354273206	2.53754641060606	0.1	0.287137728382372	1.59713598935975	0.3	0.037263074382962	3.05045153027442	0.2	0.0792138998206687	2.52052442608053	0.4	0.0308331621626952	3.102002969955
ENSMUSG00000045064	Zc2hc1c	10397342	-0.3	0.235488085288078	-1.58154055051949	-0.3	0.0297150633621804	-3.28058069678675	-0.2	0.170238701444206	-1.88963736196644	-0.2	0.300944958146864	-1.48830355984938	-0.2	0.113004650249556	-2.13863869054123
ENSMUSG00000045065	9930022D16Rik	10382254	0.1	0.386354201859143	1.15902509487501				0.2	0.152581552871836	1.97661599608456	0.1	0.754853600653371	0.505334036774512	0.3	0.0769901971749342	2.42166337177031
ENSMUSG00000045083	Lingo2	10512059				0.2	0.0263184529513611	3.37245419284604	0.2	0.215659518468559	1.70514309192707				0.1	0.220275393905282	1.62483152496924
ENSMUSG00000045087	S1pr5	10591494				0.1	0.567560435388075	0.932717519667168	0.4	0.0577322814935309	2.71254694019162				0.1	0.743776142287967	0.45479449677419
ENSMUSG00000045091	Aqp12	10348697							0.2	0.186626620617757	1.8206756799733	0.1	0.636338573582113	0.738441648116368	0.1	0.449649835591394	1.00507935852118
ENSMUSG00000045092	S1pr1	10501586	0.6	0.132667756136606	2.01460046611519	0.4	0.0112127119149154	4.01252251605441	0.6	0.00269218899827227	5.29341477520593	0.4	0.0157048621134673	3.6810246696475	0.5	0.0254630996424697	3.24074591697319
ENSMUSG00000045094	Arhgef37	10459210	-0.3	0.048916842814103	-2.75165427739658	-0.4	0.0112095204731075	-4.01355194275832	-0.4	0.00782114731568234	-4.30996708081649	-0.3	0.117828964932552	-2.2309057813362	-0.2	0.29037601369899	-1.39599026222184
ENSMUSG00000045095	Magi1	10546476	-0.5	0.00309033147668339	-5.06910894227628	-0.4	4.93681923654683E-4	-6.61194639939693	-0.2	0.0195353020121586	-3.5468985077179	-0.3	0.00610846502992889	-4.37642020166887	-0.3	0.0129334310236783	-3.76411558431003
ENSMUSG00000045098	Kmt5b	10460202							-0.1	0.473729988911587	-1.00113178188894						
ENSMUSG00000045103	Dmd	10600604	-1.1	2.34654881871391E-4	-8.35235583126332	-0.6	9.50235646662575E-5	-8.26851794256419	-0.3	0.0268887632784972	-3.3000709041455	-0.6	0.00151493534081135	-5.4444304390504	-0.4	0.0320486908178559	-3.06929407400282
ENSMUSG00000045107	Saysd1	10417794				0.1	0.342752969474181	1.44149009203136	-0.2	0.0478265033881966	-2.85505915377823	-0.1	0.315907959358928	-1.44580294983607			
ENSMUSG00000045111	Taar6	10368279							0.3	0.0203122013366314	3.51287154640734				0.2	0.0529528787629332	2.70177954740697
ENSMUSG00000045126	Olfr1445	10461780				-0.1	0.696439493143913	-0.670401077647701	-0.1	0.494620254948304	-0.959014999705069				-0.1	0.21455057435296	-1.64404932012286
ENSMUSG00000045132	Olfr620	10566227	-0.1	0.601087542202829	-0.716757486023112	-0.1	0.33120441991787	-1.47401308121685	-0.2	0.130589092786678	-2.09552141909076						
ENSMUSG00000045136	Tubb2b	10408613	-0.1	0.556211352281928	-0.802196567974314	-0.1	0.50853338485175	-1.05643925488447	0.1	0.523509037178491	0.899982199252265	-0.1	0.37487479404893	-1.29358570648252			
ENSMUSG00000045148	Olfr1255	10473622													0.1	0.557078275553574	0.790764633883294
ENSMUSG00000045150	Olfr1161	10473582				0.1	0.427820363398132	1.23065716797991				0.2	0.113613161901099	2.25777390735751	0.2	0.159096810534556	1.87805622611498
ENSMUSG00000045165	AI467606	10557571	0.1	0.548505800162948	0.816671700475535	0.3	0.0375764796496756	3.11706458329048	0.3	0.0137251321154614	3.84485069652995	0.3	0.00727753185253096	4.24057332439662	0.4	0.00123652187157821	5.91041398871443
ENSMUSG00000045174	Amer3	10345401							-0.1	0.326433033068564	-1.35133624721513						
ENSMUSG00000045176	Borcs6	10377416										0.1	0.728411423607047	0.556121220127588			
ENSMUSG00000045179	Sox3	10604837				0.1	0.571848108329165	0.923671195402012									
ENSMUSG00000045180	Shroom2	10607366	-0.1	0.374740222832225	-1.1878907159834												
ENSMUSG00000045193	Cirbp	10364712	-0.4	0.0284881918507519	-3.15798071156733	-0.2	0.295285398662499	-1.57187838404962				-0.3	0.0352238305764119	-3.10360451357034	0.1	0.535855608902839	0.831458749088588
ENSMUSG00000045201	Lrrc3b	10417704	-0.1	0.483204484778067	-0.946225816611643										-0.1	0.487271856167557	-0.926967279756141
ENSMUSG00000045202	Olfr123	10445156													-0.1	0.371788225542655	-1.18090561536342
ENSMUSG00000045204	Olfr835	10583386				-0.1	0.507558117837308	-1.05981835826308	-0.2	0.110504904653204	-2.22203059570295	-0.1	0.668227586400996	-0.675857707835677	-0.1	0.227933281083464	-1.59717584979844
ENSMUSG00000045205	Dpy19l4	10511541	-0.2	0.119662657418306	-2.08979205756023							-0.2	0.0745752615628091	-2.56414743701303			
ENSMUSG00000045211	Nudt18	10416325				0.2	0.16789656192874	2.03246007565352	0.2	0.224321416037918	1.67099887776182				0.2	0.205416320543957	1.67702658886462
ENSMUSG00000045215	Asxl3	10454235				0.1	0.73996402452576	0.587911126500158				-0.2	0.215915698782905	-1.76625206552259	-0.1	0.465024279997055	-0.973138590945215
ENSMUSG00000045216	Hs6st1	10345442	0.4	0.0227334643938079	3.3305066179298	0.2	0.0270641249990409	3.35099585621049	0.3	0.00705349367387864	4.40233471567023	0.3	0.00670347518162246	4.30392214777142	0.3	0.0277970245646217	3.17549735636477
ENSMUSG00000045217	Ppp1r2-ps9	10603738										-0.1	0.419618554744504	-1.18527171677269	-0.1	0.343300477961213	-1.25262911020706
ENSMUSG00000045225	Olfr1152	10473576	-0.1	0.707797250835324	-0.521499380978079	-0.1	0.408668881769603	-1.27787598943087	0.1	0.45464886300901	1.04025748878958	0.1	0.705913423048192	0.601315822616865	0.2	0.187815707249455	1.74743956672042
ENSMUSG00000045231	BC106179	10438702													0.1	0.225003631443416	1.60737291870038
ENSMUSG00000045232	Rln3	10580077	0.1	0.776202631155006	0.39521654681891	0.1	0.336020894651922	1.45951325445018	0.2	0.0776859765560494	2.48802145561703				0.2	0.0975539111600463	2.246750549251
ENSMUSG00000045236	Krtap5-4	10559181				0.1	0.681742963944895	0.696237263324657	-0.1	0.529362753582198	-0.888463245361055				0.1	0.581277710128824	0.745499663197365
ENSMUSG00000045237	Eola1	10599951							-0.1	0.454119160465116	-1.04164018882706	-0.2	0.334347253431292	-1.39406280730447	-0.2	0.258993904824618	-1.49231237107763
ENSMUSG00000045238	A730035I17Rik	10531581							-0.2	0.0333433197921674	-3.13560261593595				-0.1	0.338628103463029	-1.26501138603794
ENSMUSG00000045246	Kcng4	10582146							-0.2	0.132262189312897	-2.08643173515978						
ENSMUSG00000045251	Zfp688	10568247	-0.2	0.0994919869584857	-2.22819574586823	-0.2	0.132173740089681	-2.21319128654161									
ENSMUSG00000045252	Zfp574	10551061													-0.1	0.378645865491853	-1.16447936724011
ENSMUSG00000045257	Morn2	10447100	-0.5	0.00575706525815614	-4.4653484076751	-0.4	0.0227031037910436	-3.48106584211624	-0.5	0.00419183716676163	-4.87583497050083	-0.3	0.0499237722432473	-2.85706409572621	-0.4	0.0041803615466499	-4.71909617742456
ENSMUSG00000045259	Klhdc9	10360139													0.2	0.118408096441791	2.10474464463311
ENSMUSG00000045267	Tas2r119	10423518				0.1	0.69975598618659	0.66312691180676	0.2	0.338636222045384	1.31954381452188				0.2	0.131437391034171	2.02587002903486
