Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'2 week' vs '0 week'.tStat	condition2.foldChange	condition2.pValue	'4 week' vs '0 week'.tStat	condition3.foldChange	condition3.pValue	'6 week' vs '0 week'.tStat
ENSMUSG00000029596	Sdsl	1418490_at				-0.2	0.00550811434627251	-4.4532496389557	-0.3	0.0909578421411706	-2.21742679170476
ENSMUSG00000029597	Sds	1424744_at				-0.1	0.497446218303921	-0.870605037199208			
ENSMUSG00000029598	Plbd2	1423425_at				-0.4	0.00223878954882777	-5.30762529763398			
ENSMUSG00000029600	Rita1	1419333_at				-0.5	2.97151247019917E-4	-7.77561865048947	-0.5	0.00271216200861619	-4.99357415684564
ENSMUSG00000029601	Iqcd	1453305_at							-0.1	0.699308099776218	-0.497640871977086
ENSMUSG00000029602	Rasal1	1417858_at				-0.1	0.238469163953577	-1.50814674844217	0.1	0.431769554300324	0.995725781531038
ENSMUSG00000029603	Dtx1	1425822_a_at				-0.1	0.202198722998877	-1.63557896329242			
ENSMUSG00000029605	Oas1b	1425119_at							0.1	0.397601868562168	1.06826986186633
ENSMUSG00000029608	Rph3a	1434635_at				-0.1	0.367580473240603	-1.14888542371044			
ENSMUSG00000029610	Aimp2	1424151_at				0.2	0.0239029656912638	3.24261380408	0.4	0.00240434774954307	5.10666726598154
ENSMUSG00000029616	Erp29	1453634_a_at				0.2	0.0206804490494157	3.35552498694291			
ENSMUSG00000029617	Ccz1	1433554_at							0.2	0.108418973672623	2.08951716624337
ENSMUSG00000029622	Arpc1b	1416226_at				-0.1	0.315318902368957	-1.28077917625487	-0.3	0.0280541392262558	-3.06687366470456
ENSMUSG00000029623	Pdap1	1434019_at				0.3	0.00506032700300148	4.53038366055527	0.3	0.0413164145878733	2.78526445998733
ENSMUSG00000029624	Ptcd1	1425096_a_at							0.2	0.077006084637215	2.33506851670647
ENSMUSG00000029625	Cpsf4	1424469_a_at				0.2	0.0146810615548524	3.61846740506254	0.2	0.0268615677189192	3.09726695641669
ENSMUSG00000029627	Zkscan14	1418607_at				-0.4	0.00287024155291639	-5.06553949969691	-0.4	0.00544328266086548	-4.37436529498346
ENSMUSG00000029629	Phf14	1453271_at				-0.2	0.0539382117666632	-2.61773692236872			
ENSMUSG00000029630	Cyp3a25	1424973_at	0.4	0.656290066837427	0.834496110254502	-2.1	2.24246797316311E-4	-8.24080797144108	-2.1	6.51753497485346E-4	-6.45741914296711
ENSMUSG00000029634	Rnf6	1427898_at				0.1	0.584008069334146	0.708400278164656			
ENSMUSG00000029635	Cdk8	1460389_at							-0.4	0.00398577485483827	-4.64510530331991
ENSMUSG00000029636	Wasf3	1455722_at				-0.2	0.0878896579700869	-2.25903796783868	-0.5	0.00980755573397904	-3.87545810051699
ENSMUSG00000029641	Rasl11a	1429444_at	0.3	0.0226414616158126	4.54975882610508	0.1	0.546368425685601	0.77771371263755			
ENSMUSG00000029642	Polr1d	1448287_at				0.3	0.00316577708055886	4.97337774942191			
ENSMUSG00000029644	Pdx1	1422173_at							0.1	0.319949719898916	1.25558218831804
ENSMUSG00000029646	Cdx2	1422075_at							-0.2	0.220735725590427	-1.55834098261235
ENSMUSG00000029647	Pan3	1428768_at	0.1	0.816973980255716	0.494883965034317	0.5	0.0237607875592608	3.24716191802032	0.1	0.788682584759906	0.35169467962791
ENSMUSG00000029648	Flt1	1419300_at	0.2	0.451599834546138	1.35918215385378	0.2	0.117437742972541	2.04566001602916	-0.3	0.0307705714945319	-2.9984849692229
ENSMUSG00000029649	Pomp	1416979_at				0.4	0.00123423625826552	5.92972738612525	0.5	3.40687912585168E-4	7.21563512784837
ENSMUSG00000029650	Slc46a3	1451486_at				-0.3	0.0248994733752885	-3.2093598495935			
ENSMUSG00000029651	Mtus2	1457425_at				-0.1	0.12791500909115	-1.98282298613675			
ENSMUSG00000029655	N4bp2l2	1444924_at							0.1	0.46644882620029	0.924430890157145
ENSMUSG00000029656	C8b	1427472_a_at	0.3	0.589620509637489	0.995196867438663						
ENSMUSG00000029657	Hsph1	1425993_a_at	1.0	0.0654076869358337	3.29020198246844	2.6	3.78819238044365E-5	12.2704130510566	-0.2	0.561376208527076	-0.74073975854372
ENSMUSG00000029658	Wdr95	1446541_at	-0.1	0.657832061414929	-0.82875102671528	-0.1	0.300377260849002	-1.3212013458276	0.2	0.128684691588979	1.96529288029488
ENSMUSG00000029661	Col1a2	1450857_a_at				-0.8	1.10215853903162E-4	-9.65504364001167	-0.3	0.0182441653687971	-3.38580706356484
ENSMUSG00000029663	Gngt1	1425167_a_at	-0.2	0.422362229449033	-1.43892446874004						
ENSMUSG00000029664	Tfpi2	1418547_at	0.2	0.0739794065211036	3.15122645544055	-0.2	0.0654624582841717	-2.47665705370664	-0.8	5.19218420591952E-4	-6.72803777089446
ENSMUSG00000029669	Tspan12	1454604_s_at	0.1	0.842930723013558	0.424051793347819	-0.1	0.368622051497147	-1.14670407443351	-0.3	0.0365106558584415	-2.87361778143615
ENSMUSG00000029670	Ing3	1422805_a_at				-0.1	0.41985593246838	-1.03010234888822			
ENSMUSG00000029671	Wnt16	1422941_at				-0.1	0.268291486813368	-1.41416720435018	-0.1	0.766003159351401	-0.389378337711466
ENSMUSG00000029672	Fam3c	1417953_at				-0.1	0.266287051426122	-1.42076430838743			
ENSMUSG00000029673	Auts2	1457139_at	-0.1	0.798185268136219	-0.537516627524553	-0.3	0.143106208744631	-1.89836193820912	-0.6	0.00110761916092949	-5.88455857078034
ENSMUSG00000029674	Limk1	1425836_a_at				-0.1	0.436738530632065	-0.994754164717607	0.1	0.25767403456762	1.43460254389302
ENSMUSG00000029675	Eln	1420855_at				-0.2	0.0684384529755029	-2.44589891023785	-0.2	0.455724017701546	-0.946181275713255
ENSMUSG00000029679	Hyal6	1430049_at				-0.1	0.396248053639679	-1.08221182176559			
ENSMUSG00000029680	Hyal4	1429990_at				-0.2	0.0223921997332988	-3.29449006771641	-0.1	0.289398859719809	-1.33811077752823
ENSMUSG00000029682	Spam1	1419432_at							0.1	0.454289182075212	0.949446393356124
ENSMUSG00000029683	Lmod2	1452345_at							0.1	0.384481128080179	1.09768683327417
ENSMUSG00000029684	Wasl	1452193_a_at				0.2	0.0469819866642608	2.71874649268708			
ENSMUSG00000029685	Asb15	1460281_at	-0.1	0.550988788472949	-1.08759148852022						
ENSMUSG00000029686	Cul1	1448174_at				-0.1	0.110590642709386	-2.09115788255373			
ENSMUSG00000029687	Ezh2	1416544_at				0.6	3.74316426229148E-4	7.4186165757731	0.5	0.00151403279675135	5.56700174094932
ENSMUSG00000029695	Aass	1423523_at	0.3	0.234192249801093	2.04268106791921				0.1	0.318342423208481	1.25932223118207
ENSMUSG00000029697	Fezf1	1429991_at							0.2	0.134435552615083	1.93357923465054
ENSMUSG00000029699	Ssc4d	1438147_at				-0.2	0.151318297108846	-1.85750278823212			
ENSMUSG00000029700	Slc13a1	1431379_a_at	-0.6	0.0878357755272322	-2.99228792515462	-1.0	0.00141466031372832	-5.78627141939173	-0.7	0.0102403767216674	-3.84149127616287
ENSMUSG00000029701	Rbm28	1452091_a_at				0.4	0.00127761471578619	5.89406659180943	0.2	0.0774255496433284	2.33041703414601
ENSMUSG00000029703	Lrwd1	1437194_x_at				0.5	0.0051612261370406	4.51394743407173	0.4	0.00228439824273588	5.15890169810849
ENSMUSG00000029705	Cux1	1451435_at				-0.2	0.0536028961702339	-2.62192768000187	-0.3	0.00389994899526942	-4.66498525106908
ENSMUSG00000029706	Pax4	1451598_at				-0.1	0.180072635976705	-1.7261090126011	-0.1	0.614095220329201	-0.646427098919939
ENSMUSG00000029708	Gcc1	1429033_at				0.1	0.189925742839537	1.68504769705153			
ENSMUSG00000029710	Ephb4	1449845_a_at	-0.3	0.0807023455121687	-3.0669578530508	-0.2	0.0256272723577445	-3.185648328527	-0.3	0.111223449451275	-2.07147962998831
ENSMUSG00000029712	Actl6b	1422564_at				-0.1	0.164136156360565	-1.79543014538349	-0.1	0.216183536252041	-1.57336897865617
ENSMUSG00000029714	Gigyf1	1423460_at				-0.3	0.00855854646912941	-4.0653108361885	-0.6	0.00404960340998265	-4.63252267883356
ENSMUSG00000029715	Pop7	1449162_at				0.2	0.0423597505868291	2.79867412162247	0.2	0.086152717619152	2.25505123037537
ENSMUSG00000029716	Tfr2	1425381_a_at	0.2	0.480027975514748	1.28787362898177	-0.1	0.326081708412225	-1.25165329570942			
ENSMUSG00000029718	Pcolce	1437165_a_at				-0.6	1.59687710167521E-4	-8.85130074579931	-0.2	0.14569888548511	-1.87282401730212
ENSMUSG00000029722	Agfg2	1437642_at				-0.3	0.0116956164686894	-3.80583079784142	-0.4	0.00810474107000947	-4.03383168816006
ENSMUSG00000029723	Tsc22d4	1448412_a_at							-0.2	0.0823156457839245	-2.28792001024284
ENSMUSG00000029725	Ppp1r35	1429255_at							-0.1	0.744879999309824	-0.424396328278513
ENSMUSG00000029726	Mepce	1424288_at				-0.2	0.0111450607181161	-3.84550459606055	-0.3	0.0183058462132079	-3.38292793781546
ENSMUSG00000029727	Cyp3a13	1419523_at	-0.3	0.171164263662571	-2.34476173307914	-0.7	1.13848446978015E-4	-9.54777300524431	-0.7	0.00233030958609118	-5.13699122609282
ENSMUSG00000029729	Zkscan1	1429152_at				-0.3	0.00891401556453971	-4.02801170061429			
ENSMUSG00000029752	Asns	1451095_at				0.5	0.00466103933322185	4.60820832940192	0.8	0.00351617999915764	4.76368311879086
ENSMUSG00000029754	Dlx6	1452507_at	-0.1	0.661403861871602	-0.821710331530551						
ENSMUSG00000029755	Dlx5	1449863_a_at				-0.2	0.028011723047669	-3.11995593311843			
ENSMUSG00000029757	Dync1i1	1416361_a_at							0.1	0.559700480394768	0.743576003806117
ENSMUSG00000029759	Pon3	1419298_at							-0.2	0.157814754237262	-1.81500916609762
ENSMUSG00000029761	Cald1	1424769_s_at				-0.2	0.0708026815490403	-2.41915749401847	-0.5	8.27163204443803E-4	-6.20089117695858
ENSMUSG00000029762	Akr1b8	1448894_at	0.2	0.132232442803891	2.58559013969915	0.1	0.467742834588626	0.930615866353253	0.4	0.0962273314045638	2.17727960754895
ENSMUSG00000029763	Exoc4	1422684_a_at							-0.1	0.447277499695511	-0.963312761645854
ENSMUSG00000029765	Plxna4	1441371_at				-0.2	0.0103690507442095	-3.90275535024697			
ENSMUSG00000029769	Ccdc136	1424699_at				-0.2	0.0344661000967342	-2.95541589489226			
ENSMUSG00000029771	Irf5	1460231_at	0.2	0.360495473492112	1.60684268290317	0.3	0.0448939757827762	2.75357144651139	1.0	1.04123422393724E-4	8.75031068879617
ENSMUSG00000029772	Ahcyl2	1452703_at				-0.4	0.00106119185980076	-6.09850922157748	-0.6	3.04274668051601E-4	-7.37493881794046
ENSMUSG00000029775	Klhdc10	1433997_at							-0.2	0.0806174971833697	-2.30194438493876
ENSMUSG00000029776	Hibadh	1435967_s_at							-0.3	0.0374372675574247	-2.85512062175266
ENSMUSG00000029777	Gars	1423784_at				0.3	0.0134633459621633	3.68810229428524	0.4	0.0253751170405036	3.1415250100968
ENSMUSG00000029778	Adcyap1r1	1429022_at				-0.4	0.0201777074060839	-3.37427811902635	-0.3	0.0307705714945319	-2.99835063194957
ENSMUSG00000029780	Nt5c3	1451050_at				-0.3	0.00386373489083308	-4.78392083441505	-0.2	0.0573674479360235	-2.54758953813778
ENSMUSG00000029781	Fkbp9	1437687_x_at				-0.4	0.0051612261370406	-4.51364919844309	-0.6	6.81893522830319E-4	-6.39880086124157
ENSMUSG00000029782	Tmem209	1426797_at							0.2	0.0869734241150689	2.2485318485372
ENSMUSG00000029784	Ssmem1	1454010_a_at				-0.1	0.430142532336305	-1.00852136273208	0.2	0.164228964232816	1.78328859232293
ENSMUSG00000029787	Avl9	1434659_at							-0.3	0.0344187555411069	-2.91747494946054
ENSMUSG00000029788	Cpa5	1427995_at				-0.1	0.29873809620978	-1.32596258921532			
ENSMUSG00000029798	Herc6	1431095_a_at	0.1	0.468824653093285	1.31576481985778	0.2	0.18856936762992	1.690294138024	0.6	0.0044662889716928	4.54756551962623
ENSMUSG00000029802	Abcg2	1422906_at				-0.3	0.00763354411524599	-4.16558438247061	-0.4	0.040876717711639	-2.7936587117996
ENSMUSG00000029804	Herc3	1433590_at				-0.3	0.0335002101394887	-2.97726788688765	0.3	0.0403127413909995	2.80322569075629
ENSMUSG00000029810	Tmem176b	1418004_a_at				-0.2	0.0699945898742756	-2.42942065704869	0.2	0.0564175348783495	2.56071630832028
ENSMUSG00000029811	Aoc1	1424600_at	-0.3	0.10544267682126	-2.8071779745422	-0.8	6.5476784354622E-4	-6.67764653650255	-1.1	6.91645594288606E-4	-6.38686832342017
ENSMUSG00000029813	Doxl1	1449327_at				-0.1	0.352612052757004	-1.18458477895142	0.1	0.330868556741672	1.22699120080845
ENSMUSG00000029815	Malsu1	1428495_at							0.2	0.0252533505835556	3.14499747146867
ENSMUSG00000029816	Gpnmb	1448303_at				0.5	0.0707585138729825	2.41967906283799	1.8	8.87205977848325E-5	8.956227583414
ENSMUSG00000029817	Tra2a	1454725_at	0.4	0.0988868424026151	2.88636534808118	1.1	5.46398922897549E-5	11.1788184723164	0.2	0.336869155153528	1.21167320309579
ENSMUSG00000029819	Npy	1419127_at				-0.3	0.0255773874983054	-3.18710953825736			
ENSMUSG00000029821	Gsdme	1421534_at	-0.2	0.447480098590167	-1.37075550360814						
ENSMUSG00000029822	Osbpl3	1428484_at	-0.3	0.0466956318049986	-3.71525399733523						
ENSMUSG00000029826	Zc3hav1	1436183_at				0.4	0.00632706187245897	4.33005478015898			
ENSMUSG00000029828	4921507P07Rik	1453142_at				-0.2	0.0628547799602364	-2.50683608174373	-0.1	0.704301240624185	-0.489623300823582
ENSMUSG00000029830	Svopl	1457352_x_at							0.1	0.610293765948747	0.653989864056154
ENSMUSG00000029832	Nfe2l3	1417520_at				-0.4	0.0028950023593432	-5.05383452098903	-0.3	0.0709399966229533	-2.39405506044781
ENSMUSG00000029833	Trim24	1427258_at				-0.1	0.347251237206901	-1.19837631239725			
ENSMUSG00000029836	Cbx3	1454305_at				-0.1	0.493721408659007	-0.87794224886548			
ENSMUSG00000029837	1700111E14Rik	1432440_at							0.2	0.044520998179185	2.72946329765376
ENSMUSG00000029838	Ptn	1448254_at	0.2	0.289590640269416	1.83883644344595	-0.2	0.324837037587034	-1.25490512174386	-0.7	3.80216709994883E-4	-7.0838167984438
ENSMUSG00000029843	Slc13a4	1433734_at				-0.1	0.533433770823412	-0.801943257295189			
ENSMUSG00000029844	Hoxa1	1420565_at							-0.2	0.050592184770789	-2.63861972371764
ENSMUSG00000029847	Slc23a4	1455449_at				0.7	4.35520501979675E-4	7.22382294536522	0.7	5.85643420133481E-4	6.5892235193185
ENSMUSG00000029848	Stra8	1420568_at				-0.2	0.122267172267007	-2.01702509553882			
ENSMUSG00000029851	Tcaf2	1424761_at				-0.4	5.28483390146976E-4	-6.95993137890197	-0.5	0.00878796449117688	-3.96668562644583
ENSMUSG00000029859	Epha1	1432399_a_at				-0.3	0.0071535962965065	-4.2237295388824	0.2	0.137923734889448	1.91387159601318
ENSMUSG00000029860	Zyx	1417240_at				0.1	0.201058949621078	1.63991002279072	0.1	0.335833019409877	1.21462214224279
ENSMUSG00000029861	Fam131b	1430685_at				-0.3	0.0267863892888857	-3.15233935033161			
ENSMUSG00000029862	Clcn1	1427591_at				-0.3	0.0477389646716376	-2.70621338625674	0.1	0.613020806602392	0.648447944875907
ENSMUSG00000029863	Casp2	1448165_at							-0.2	0.0867304734148355	-2.25049617412322
ENSMUSG00000029864	Gstk1	1452823_at				-0.3	0.0221972182123687	-3.3016911501528	-0.6	0.00108430529161555	-5.90614079250728
ENSMUSG00000029865	Sval1	1420400_at				-0.5	0.00256541983535937	-5.17178978939815	-0.8	2.64074448273179E-4	-7.53358260264476
ENSMUSG00000029866	Kel	1449057_at							0.2	0.0543684372403937	2.58716464162344
ENSMUSG00000029868	Trpv6	1419615_at				0.7	0.00117516612730913	5.98309818643405	0.7	0.0084304973939263	3.99894122036037
ENSMUSG00000029869	Ephb6	1418051_at				1.0	6.53264734854502E-5	10.6725117644478	1.0	1.4802344683966E-4	8.2394395106102
ENSMUSG00000029875	Ccdc184	1435512_at				-0.1	0.211372252638021	-1.60257737915904	0.1	0.279655030244517	1.36619339650616
ENSMUSG00000029883	1700074P13Rik	1432301_a_at				0.1	0.301222204817567	1.31886781179385			
ENSMUSG00000029885	Moxd2	1426077_at	-0.2	0.381086440770972	-1.54965810723044	-0.1	0.386126113015646	-1.10482006750476	-0.1	0.454289182075212	-0.949316228865409
ENSMUSG00000029909	Prss37	1449427_at				-0.2	0.04464492578935	-2.7580197488438			
ENSMUSG00000029910	Mad2l1	1422460_at	0.3	0.100717030545717	2.86561127563347	0.7	8.10340709741105E-4	6.43212426193861	0.8	5.87023670623198E-4	6.58446314191387
ENSMUSG00000029911	Ssbp1	1430294_at	0.2	0.217093978887338	2.1208798542048	0.1	0.64346860554303	0.604261952328849			
ENSMUSG00000029913	Prdm5	1432057_a_at				-0.3	0.0216934309841409	-3.31806260980735			
ENSMUSG00000029915	Clec5a	1421366_at	0.3	0.0845021314062766	3.02460733639281	0.3	0.127555028306054	1.98478589368369	2.2	2.99043867907099E-6	15.6874959273664
ENSMUSG00000029916	Agk	1430496_at				0.1	0.602967274112574	0.675493885527588	-0.1	0.437538575422105	-0.983918501323146
ENSMUSG00000029919	Hpgds	1421492_at				-1.0	2.40681601304515E-4	-8.12910604403469			
ENSMUSG00000029922	Mkrn1	1455504_a_at				-0.4	9.18103324342619E-4	-6.2832475758148	-0.2	0.0267662719957334	-3.09952494188404
ENSMUSG00000029923	Rab19	1430148_at				0.4	0.010298168753513	3.91003809288637	0.6	0.00126729567573932	5.74371144834503
ENSMUSG00000029925	Tbxas1	1416827_at				-0.2	0.0561708372714497	-2.58791773926786	0.7	6.8208365567147E-5	9.30843028168895
ENSMUSG00000029992	Gfpt1	1428715_at							-0.3	0.028406936485327	-3.05859688085784
ENSMUSG00000029994	Anxa4	1421223_a_at				0.2	0.04464492578935	2.75817861571922			
ENSMUSG00000029998	Pcyox1	1447277_s_at				-0.3	0.00471456085247424	-4.59766325161756	-0.5	0.0122438374399352	-3.69618399589997
ENSMUSG00000029999	Tgfa	1421943_at							-0.2	0.0487726847310559	-2.66583098115046
ENSMUSG00000030000	Add2	1431076_at				-0.1	0.197015897895329	-1.65618160618402			
ENSMUSG00000030004	Nat8	1419520_at				-0.1	0.639806391683753	-0.610611387409867			
ENSMUSG00000030007	Cct7	1415816_at				0.4	0.00134316532667777	5.8419122893975	0.2	0.0415472036116389	2.7808399843931
ENSMUSG00000030008	Pradc1	1429122_a_at				0.2	0.0295131534442863	3.0777583746411	0.2	0.151109376622462	1.84624004738874
ENSMUSG00000030016	Zfp638	1417791_a_at	0.2	0.177456405229115	2.30536797465906	0.6	7.398977096979E-4	6.53369462654328			
ENSMUSG00000030017	Reg3g	1448872_at	-0.8	0.0411426836336694	-3.86358567503436	0.2	0.305168946777763	1.30806804391571	0.3	0.193116272924863	1.65917376421831
ENSMUSG00000030019	Fbxl14	1417407_at				0.4	0.00392213127094025	4.77119788726546	0.2	0.0720251498261188	2.38271356188242
ENSMUSG00000030020	Prickle2	1428808_at				-0.3	0.120588549224794	-2.02651953260674	-0.5	8.97365664750604E-4	-6.11951414328532
ENSMUSG00000030022	Adamts9	1437785_at	0.3	0.0268420379336382	4.35662443994061	0.1	0.317243112849946	1.27549697760346			
ENSMUSG00000030029	Lrig1	1434210_s_at							-0.3	0.0280165574933353	-3.06799136391849
ENSMUSG00000030030	1700003E16Rik	1428601_at				-0.2	0.0896483536174468	-2.24451999680534			
ENSMUSG00000030031	Kbtbd8	1433902_at				1.0	1.13308490917149E-4	9.58420461995554	0.3	0.0346991491933438	2.91221323674181
ENSMUSG00000030034	Ino80b	1418657_at				-0.2	0.0612607673855277	-2.5249679580467			
ENSMUSG00000030035	Wbp1	1449441_a_at				-0.3	0.00367444258105494	-4.8328195156473	-0.3	0.0380651999314883	-2.84385870328556
ENSMUSG00000030036	Mogs	1422489_at				0.5	2.4692768745075E-4	8.08753248749782			
ENSMUSG00000030041	M1ap	1449358_at				-0.3	0.0336740635093456	-2.97293162519726			
ENSMUSG00000030042	Pole4	1423372_at				0.3	0.00433037368161084	4.6757986443915	0.3	0.00804721159634779	4.04026229247032
ENSMUSG00000030043	Tacr1	1422282_at				-0.2	0.0999747159803753	-2.16403296260036			
ENSMUSG00000030045	Mrpl19	1421914_s_at				0.3	0.0129676396350642	3.71878242288871	0.2	0.0896721961544863	2.22695524700288
ENSMUSG00000030046	Bmp10	1421763_at				-0.1	0.547126838800347	-0.776327104691161	0.2	0.0907466370954696	2.21911961728486
ENSMUSG00000030047	Arhgap25	1437072_at	0.2	0.231083653171109	2.05586712039571	0.3	0.0232853903451206	3.2641841883518	1.1	2.41918353657098E-4	7.6363081136528
ENSMUSG00000030048	Gkn3	1429286_at	-0.1	0.789193232072708	-0.555822874654499	-0.4	0.00854186126119212	-4.06753001983414			
ENSMUSG00000030049	Gkn2	1453132_a_at				-0.1	0.308767615460075	-1.29766063120366			
ENSMUSG00000030050	Gkn1	1437340_x_at				-0.1	0.305622079560147	-1.30674771996976			
ENSMUSG00000030054	Gp9	1419720_at							0.2	0.0555506454205295	2.57151859861311
ENSMUSG00000030055	Rab43	1430163_at							-0.5	0.00328638270516617	-4.82376047467438
ENSMUSG00000030056	Isy1	1419357_at				0.2	0.0409675864344469	2.824214170827	0.4	0.00569582130545621	4.33447332104165
ENSMUSG00000030058	Copg1	1415670_at				0.2	0.0501855303405117	2.67033110844901			
ENSMUSG00000030059	Tmf1	1442002_at				0.3	0.00546693542422369	4.46107841608377	-0.3	0.0235392638925331	-3.19921312532757
ENSMUSG00000030060	Hmces	1423786_at				0.2	0.0884956418109711	2.25359170335772			
ENSMUSG00000030061	Uba3	1431746_a_at							0.2	0.0187490662199871	3.36540562758889
ENSMUSG00000030062	Rpn1	1456438_x_at				0.3	0.00746354763644545	4.18456581683356			
ENSMUSG00000030064	Frmd4b	1438169_a_at	0.3	0.159056838354211	2.41404708899862	0.6	0.00102973105990541	6.13163108480776	0.1	0.451532836487365	0.954634897908089
ENSMUSG00000030067	Foxp1	1455242_at				-0.2	0.129218786594389	-1.97536003411727	-0.7	0.00166142415713734	-5.46967089440977
ENSMUSG00000030069	Prok2	1419681_a_at				-0.1	0.506249504724292	-0.853452438167514	0.1	0.245279931554489	1.47512195499072
ENSMUSG00000030075	Cntn3	1420739_at	0.1	0.619849313810901	0.915887091584209	-0.4	0.0235369772553487	-3.25472050959285	-0.2	0.222179926968195	-1.55316020217873
ENSMUSG00000030077	Chl1	1435190_at	0.1	0.612686824126842	0.933902955763771	-0.5	0.00335317739248817	-4.91662046892118	-0.2	0.155380494359249	-1.82612792952798
ENSMUSG00000030082	Sec61a1	1416189_a_at				0.3	0.0109468846805238	3.86012685733767			
